Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;
1;07:02:34:068;0.20590134;-0.30526072;10.261548;10.268152306146737;
1;07:02:34:079;0.21308395;-0.30885202;10.284293;10.291135910700993;
1;07:02:34:090;0.22984336;-0.3196259;10.254366;10.261920603148907;
1;07:02:34:100;0.23463176;-0.32561144;10.263943;10.271786122623746;
1;07:02:34:110;0.21906945;-0.29927522;10.283096;10.289782847197529;
1;07:02:34:121;0.20590134;-0.32561144;10.248381;10.255618904591323;
1;07:02:34:131;0.21188685;-0.3196259;10.229227;10.236412532744435;
1;07:02:34:142;0.20949265;-0.31124622;10.267534;10.274386541240704;
1;07:02:34:152;0.21906945;-0.31004912;10.266336;10.273353210799659;
1;07:02:34:163;0.23104046;-0.30526072;10.290278;10.297397351365735;
1;07:02:34:173;0.22744916;-0.30286652;10.278308;10.285284578339185;
1;07:02:34:184;0.21308395;-0.30526072;10.278308;10.2850475776399;
1;07:02:34:195;0.19991584;-0.30166942;10.245986;10.252375629808318;
1;07:02:34:206;0.22625206;-0.31004912;10.268731;10.275902003586094;
1;07:02:34:217;0.20829555;-0.320823;10.2735195;10.280638146093752;
1;07:02:34:227;0.22026655;-0.30047232;10.253169;10.259935727280638;
1;07:02:34:238;0.22984336;-0.3172317;10.260351;10.267826860276578;
1;07:02:34:248;0.22026655;-0.3196259;10.260351;10.267691254786213;
1;07:02:34:259;0.21308395;-0.30406362;10.25676;10.263478047349153;
1;07:02:34:269;0.22744916;-0.31483752;10.262746;10.270092878803863;
1;07:02:34:280;0.23582886;-0.29807812;10.275913;10.282939922735611;
1;07:02:34:291;0.21188685;-0.31603462;10.29387;10.300899755196221;
1;07:02:34:301;0.23104046;-0.31244332;10.272323;10.279670014187515;
1;07:02:34:312;0.20590134;-0.3184288;10.279505;10.286496571658885;
1;07:02:34:322;0.21068975;-0.30765492;10.260351;10.26712429298285;
1;07:02:34:332;0.20470424;-0.29688102;10.248381;10.254723181743117;
1;07:02:34:343;0.21667525;-0.30765492;10.251971;10.258874912256804;
1;07:02:34:352;0.19871874;-0.30645782;10.26514;10.271635714147022;
1;07:02:34:362;0.20590134;-0.29927522;10.236409;10.242852673146727;
1;07:02:34:373;0.20949265;-0.30166942;10.235212;10.241800145230513;
1;07:02:34:383;0.20709845;-0.31364042;10.267534;10.274410674558062;
1;07:02:34:393;0.19871874;-0.320823;10.254366;10.261307968438746;
1;07:02:34:404;0.21188685;-0.30885202;10.278308;10.285130287424504;
1;07:02:34:414;0.21906945;-0.3184288;10.28549;10.292749716004398;
1;07:02:34:425;0.21068975;-0.31124622;10.267534;10.274411045839425;
1;07:02:34:436;0.20949265;-0.29688102;10.253169;10.25960555896697;
1;07:02:34:446;0.20590134;-0.30286652;10.2974615;10.303971896944757;
1;07:02:34:456;0.22744916;-0.30286652;10.268731;10.275714160761376;
1;07:02:34:467;0.22026655;-0.31603462;10.254366;10.261599048835542;
1;07:02:34:477;0.21308395;-0.32321724;10.251971;10.259277982831145;
1;07:02:34:488;0.21787235;-0.31603462;10.245986;10.253174081002992;
1;07:02:34:499;0.20829555;-0.31364042;10.25676;10.26366760079597;
1;07:02:34:509;0.22864626;-0.29807812;10.2735195;10.280385824600005;
1;07:02:34:519;0.22984336;-0.29688102;10.214862;10.221759877829257;
1;07:02:34:530;0.19871874;-0.31483752;10.309433;10.316153324237659;
1;07:02:34:541;0.22744916;-0.31603462;10.226832;10.234242305914584;
1;07:02:34:551;0.21188685;-0.32441434;10.250774;10.258095126532996;
1;07:02:34:562;0.20829555;-0.31483752;10.248381;10.255331002207766;
1;07:02:34:573;0.20111294;-0.30286652;10.259154;10.26559378562606;
1;07:02:34:583;0.20709845;-0.32441434;10.250774;10.257997323758584;
1;07:02:34:594;0.20949265;-0.29568392;10.2495775;10.255981560819954;
1;07:02:34:605;0.21547815;-0.33279404;10.283096;10.290736312102009;
1;07:02:34:616;0.21547815;-0.29688102;10.2495775;10.25614000966978;
1;07:02:34:626;0.20111294;-0.33039984;10.271125;10.27840525684911;
1;07:02:34:636;0.22146365;-0.31124622;10.263943;10.271048542937898;
1;07:02:34:646;0.20709845;-0.34237084;10.271125;10.2789159287786;
1;07:02:34:657;0.21667525;-0.32561144;10.247183;10.254643946678232;
1;07:02:34:668;0.21547815;-0.31364042;10.280702;10.287741423470528;
1;07:02:34:679;0.21667525;-0.31603462;10.248381;10.255541536269474;
1;07:02:34:689;0.21188685;-0.31124622;10.25676;10.26366834413593;
1;07:02:34:700;0.23104046;-0.29448682;10.237606;10.244446156966626;
1;07:02:34:710;0.21547815;-0.33518824;10.238804;10.246555028574885;
1;07:02:34:721;0.19991584;-0.3196259;10.251971;10.258900569435045;
1;07:02:34:731;0.21428105;-0.32202014;10.323798;10.331041717737511;
1;07:02:34:742;0.21667525;-0.30645782;10.242394;10.249268668531725;
1;07:02:34:752;0.21547815;-0.30286652;10.242394;10.249136911666369;
1;07:02:34:763;0.21068975;-0.31364042;10.242394;10.249361343956236;
1;07:02:34:774;0.23223756;-0.272939;10.245986;10.25225172663589;
1;07:02:34:785;0.21428105;-0.29448682;10.247183;10.25365252662283;
1;07:02:34:796;0.20111294;-0.30526072;10.263943;10.270450195429452;
1;07:02:34:806;0.20111294;-0.33758244;10.301053;10.308545273308717;
1;07:02:34:817;0.19512744;-0.30406362;10.236409;10.242783029382773;
1;07:02:34:827;0.21547815;-0.30406362;10.281899;10.288650956319616;
1;07:02:34:838;0.20829555;-0.30885202;10.266336;10.27309328380093;
1;07:02:34:849;0.20949265;-0.31124622;10.2735195;10.28036801343703;
1;07:02:34:860;0.23463176;-0.30047232;10.240001;10.247094463616946;
1;07:02:34:870;0.21787235;-0.29927522;10.242394;10.249081826373102;
1;07:02:34:881;0.21428105;-0.3184288;10.262746;10.269920530373899;
1;07:02:34:891;0.20350714;-0.29328972;10.248381;10.254595958946895;
1;07:02:34:901;0.21667525;-0.30047232;10.267534;10.274214636124757;
1;07:02:34:912;0.20231004;-0.29568392;10.253169;10.259426713360567;
1;07:02:34:923;0.20111294;-0.30645782;10.2495775;10.256129967209702;
1;07:02:34:934;0.19632454;-0.30526072;10.241198;10.24762679748188;
1;07:02:34:945;0.21787235;-0.29448682;10.275913;10.282440580404575;
1;07:02:34:956;0.22505496;-0.2753332;10.286688;10.29283273451403;
1;07:02:34:966;0.19273324;-0.30166942;10.237606;10.243863013099714;
1;07:02:34:977;0.21787235;-0.3172317;10.279505;10.286706097029318;
1;07:02:34:987;0.23822308;-0.30645782;10.25676;10.264101702167677;
1;07:02:34:997;0.22625206;-0.29328972;10.26514;10.271820660555615;
1;07:02:35:008;0.21667525;-0.30047232;10.261548;10.268232551488367;
1;07:02:35:019;0.21188685;-0.29448682;10.26514;10.271548810467694;
1;07:02:35:030;0.22026655;-0.30286652;10.244789;10.251631444098301;
1;07:02:35:040;0.21308395;-0.30765492;10.28549;10.292296067321535;
1;07:02:35:050;0.23582886;-0.30047232;10.261548;10.268654572222829;
1;07:02:35:061;0.19991584;-0.29568392;10.284293;10.290484979616979;
1;07:02:35:071;0.2813187;-0.38307226;10.31901;10.329949060630204;
1;07:02:35:082;0.545878;-0.16998832;10.419566;10.435240358180918;
1;07:02:35:092;1.2090719;0.5255273;7.6243353;7.73747521120701;
1;07:02:35:103;0.81283146;0.37229836;10.807426;10.844342745979821;
1;07:02:35:114;-0.30765492;-0.35673606;11.167754;11.177685060447304;
1;07:02:35:125;0.17836803;0.19991584;9.603143;9.606879677918117;
1;07:02:35:134;0.2777274;-0.30765492;10.760739;10.768718302763673;
1;07:02:35:145;0.15203181;-0.09816227;10.366894;10.368473436048479;
1;07:02:35:155;0.28491;-0.34117374;10.693702;10.702935388375208;
1;07:02:35:166;0.59855044;-0.23104046;10.511743;10.531304696051398;
1;07:02:35:176;0.027533319;-0.47764325;10.443508;10.454461666570545;
1;07:02:35:187;0.25977087;-0.65242;10.183737;10.207919946721363;
1;07:02:35:197;0.19393034;-0.82001406;9.750386;9.786728759624083;
1;07:02:35:208;0.14724341;-0.5410896;9.939528;9.95533466813106;
1;07:02:35:218;0.40581718;-0.39264908;10.3692875;10.384651566575533;
1;07:02:35:229;0.3842694;-0.40701428;10.812215;10.826694586706884;
1;07:02:35:239;0.15682021;-0.34237084;10.352529;10.35937536823623;
1;07:02:35:249;0.16160862;-0.5291186;10.032902;10.048144223265457;
1;07:02:35:260;0.23942018;-0.5327099;9.883265;9.90050602399948;
1;07:02:35:270;0.23942018;-0.5327099;9.883265;9.90050602399948;
1;07:02:35:280;0.272939;-0.23582886;10.548853;10.55501819603606;
1;07:02:35:290;0.31364042;-0.21906945;10.420763;10.427783212156195;
1;07:02:35:300;0.15083471;-0.36032736;10.229227;10.2366827073795;
1;07:02:35:311;0.16759412;-0.40462008;10.036493;10.04604420408305;
1;07:02:35:320;0.21787235;-0.29209262;10.126276;10.132830570531304;
1;07:02:35:331;0.20709845;-0.18794483;10.309433;10.313225737957563;
1;07:02:35:341;0.22984336;-0.15562311;10.447099;10.450785513380307;
1;07:02:35:351;0.25617957;-0.19153613;10.363302;10.368237601065498;
1;07:02:35:362;0.24420857;-0.20590134;10.164583;10.169600975288168;
1;07:02:35:372;0.19033903;-0.23463176;10.064027;10.068560747561875;
1;07:02:35:382;0.17477672;-0.18315643;10.205285;10.208424802616886;
1;07:02:35:392;0.21428105;-0.10534488;10.364499;10.367249316884276;
1;07:02:35:402;0.23223756;-0.01316811;10.382456;10.385061142529784;
1;07:02:35:412;0.2741361;-0.019153614;10.26514;10.268817283331002;
1;07:02:35:422;0.2741361;-0.090979666;10.226832;10.230910598634225;
1;07:02:35:432;0.18914193;-0.10654198;10.19451;10.196821757302386;
