 counter ; timestamp ; amplitude ; accx ; accy ; accz ; magx ; magy ; magz ; gyrx ; gyry ; gyrz ; temp ; act state
348;1521877839;2201;65271;65111;16348;65212;2708;62790;94;65454;65518;0;0
349;1521877839;2132;65275;65109;16296;65214;2712;62836;108;65435;65504;0;0
350;1521877840;1900;65257;65112;16317;65221;2733;62829;79;65433;65504;0;0
351;1521877840;2137;65279;65096;16279;65191;2693;62858;66;65439;65511;0;0
352;1521877840;1872;65291;65111;16318;65211;2663;62826;85;65439;65516;0;0
353;1521877840;2114;65270;65104;16324;65228;2683;62811;76;65417;65494;0;0
354;1521877840;1879;65297;65124;16264;65256;2726;62851;77;65424;65511;0;0
355;1521877840;2211;65281;65113;16300;65266;2661;62804;79;65431;65476;0;0
356;1521877840;1740;65265;65098;16309;65195;2702;62845;81;65451;65506;0;0
357;1521877840;2259;65279;65119;16303;65229;2707;62824;91;65421;65520;0;0
358;1521877840;1580;65270;65124;16304;65234;2695;62796;94;65444;65530;0;0
359;1521877840;1969;65270;65105;16301;65258;2702;62822;83;65445;65514;0;0
360;1521877841;2062;65252;65117;16310;65246;2696;62769;76;65434;65497;0;0
361;1521877841;1897;65268;65119;16285;65237;2730;62822;36;65433;65524;0;0
362;1521877841;2172;65274;65117;16318;65200;2697;62802;88;65437;65512;0;0
363;1521877841;1751;65260;65112;16308;65220;2701;62787;71;65426;65501;0;0
364;1521877841;2214;65275;65122;16294;65202;2715;62796;71;65425;65502;0;0
365;1521877841;1668;65284;65134;16338;65232;2697;62851;44;65438;65530;0;0
366;1521877841;2249;65031;65098;16293;65204;2705;62802;62;65428;65491;0;0
367;1521877841;1688;65284;65121;16295;65210;2687;62817;99;65437;65518;0;0
368;1521877841;2240;65245;65100;16329;65205;2749;62790;95;65452;65492;0;0
369;1521877842;2117;65288;65112;16304;65228;2715;62825;47;65415;65489;0;0
370;1521877842;1729;65276;65116;16287;65212;2733;62824;94;65458;65501;0;0
371;1521877842;2097;65270;65120;16268;65254;2693;62848;87;65450;65501;0;0
372;1521877842;1875;65286;65128;16301;65233;2676;62825;96;65452;65523;0;0
373;1521877842;2225;65272;65119;16322;65231;2700;62797;88;65434;65503;0;0
374;1521877842;1833;65269;65108;16271;65206;2676;62815;68;65415;9;0;0
375;1521877842;2180;65266;65114;16311;65183;2644;62828;85;65441;65518;0;0
376;1521877842;1751;65265;65113;16307;65207;2715;62838;58;65438;65510;0;0
377;1521877842;2324;65280;65108;16290;65194;2704;62854;71;65449;65492;0;0
378;1521877842;1775;65263;65098;16300;65186;2700;62825;94;65442;65512;0;0
379;1521877843;2185;65269;65119;16279;65222;2657;62778;57;65447;65499;0;0
380;1521877843;2102;65273;65117;16309;65214;2666;62817;79;65436;65515;0;0
381;1521877843;1880;65271;65110;16255;65221;2695;62817;84;65429;65502;0;0
382;1521877843;2173;65276;65125;16311;65175;2694;62822;73;65425;65514;0;0
383;1521877843;1892;65270;65102;16315;65201;2690;62841;42;65445;65499;0;0
384;1521877843;2233;65261;65116;16280;65222;2700;62827;49;65428;65511;0;0
385;1521877843;1818;65272;65121;16301;65218;2719;62832;68;65442;65492;0;0
386;1521877843;2232;65247;65110;16300;65224;2723;62852;61;65447;65506;0;0
387;1521877843;1680;65300;65127;16298;65199;2723;62810;86;65446;65514;0;0
388;1521877844;2375;65255;65119;16318;65206;2685;62874;60;65448;65505;0;0
389;1521877844;1629;65272;65119;16292;65221;2694;62881;97;65446;65502;0;0
390;1521877844;1905;65285;65127;16297;65209;2694;62866;74;65458;65502;0;0
391;1521877844;2095;65265;65108;16290;65215;2671;62864;69;65448;65508;0;0
392;1521877844;1765;65252;65117;16300;65204;2687;62813;68;65427;65526;0;0
393;1521877844;2214;65273;65115;16343;65201;2712;62847;89;65442;65509;0;0
394;1521877844;1752;65296;65116;16287;65210;2719;62862;84;65426;65477;0;0
395;1521877844;2241;65273;65114;16292;65242;2685;62854;75;65439;65489;0;0
396;1521877844;1748;65271;65106;16310;65252;2653;62808;85;65444;65520;0;0
397;1521877844;2193;65297;65129;16273;65241;2684;62874;95;65448;65504;0;0
398;1521877845;1781;65278;65106;16287;65267;2659;62844;124;65425;65533;0;0
399;1521877845;2269;65280;65125;16304;65224;2698;62817;65;65435;65503;0;0
400;1521877845;2105;65275;65111;16345;65225;2668;62853;86;65445;65508;0;0
401;1521877845;1893;65265;65099;16289;65200;2699;62840;75;65450;65500;0;0
402;1521877845;2158;65275;65126;16332;65194;2698;62801;93;65430;65509;0;0
403;1521877845;1847;65255;65107;16295;65209;2709;62826;80;65439;65495;0;0
404;1521877845;2102;65269;65103;16291;65203;2664;62830;48;65431;65493;0;0
405;1521877845;1811;65268;65098;16316;65198;2676;62847;69;65450;65488;0;0
406;1521877845;2205;65293;65121;16322;65219;2689;62864;54;65411;65513;0;0
407;1521877845;1833;65290;65122;16298;65209;2677;62863;64;65435;65484;0;0
408;1521877846;2342;65271;65120;16283;65210;2713;62861;79;65430;65508;0;0
409;1521877846;1694;65277;65120;16300;65227;2691;62785;76;65408;65499;0;0
410;1521877846;1911;65281;65123;16328;65223;2726;62799;77;65435;65518;0;0
411;1521877846;2124;65284;65117;16294;65205;2708;62813;76;65434;65511;0;0
412;1521877846;1962;65257;65102;16320;65221;2714;62813;69;65449;65522;0;0
413;1521877846;2141;65262;65121;16294;65223;2685;62818;76;65427;65496;0;0
414;1521877846;1861;65280;65110;16287;65241;2699;62795;68;65435;65513;0;0
415;1521877846;2221;65270;65113;16349;65184;2653;62817;56;65415;65509;0;0
416;1521877846;1771;65286;65115;16253;65226;2689;62806;53;65436;65517;0;0
417;1521877847;2313;65275;65115;16317;65214;2723;62789;78;65424;65496;0;0
418;1521877847;1673;65279;65111;16319;65208;2673;62835;68;65456;65497;0;0
419;1521877847;2331;65263;65114;16312;65198;2681;62847;61;65434;65525;0;0
420;1521877847;1644;65266;65107;16296;65185;2667;62800;66;65447;65486;0;0
421;1521877847;1736;65278;65127;16274;65183;2640;62749;86;65420;65524;0;0
422;1521877847;2151;65282;65114;16309;65207;2698;62816;69;65446;65507;0;0
423;1521877847;1759;65271;65106;16315;65178;2661;62768;79;65438;65510;0;0
424;1521877847;2164;65273;65107;16295;65199;2705;62794;54;65460;65509;0;0
425;1521877847;1801;65275;65113;16303;65213;2666;62844;58;65408;65517;0;0
426;1521877847;2200;65281;65118;16294;65216;2680;62832;88;65419;65477;0;0
427;1521877848;1793;65290;65114;16327;65199;2670;62823;80;65432;65514;0;0
428;1521877848;2164;65263;65118;16296;65202;2654;62793;81;65462;65509;0;0
429;1521877848;1670;65272;65121;16276;65219;2655;62800;77;65402;65524;0;0
430;1521877848;1945;65259;65108;16311;65224;2663;62851;101;65432;65516;0;0
431;1521877848;2105;65270;65103;16326;65214;2653;62829;55;65424;65482;0;0
432;1521877848;1919;65274;65107;16310;65187;2665;62815;66;65456;65524;0;0
433;1521877848;2097;65265;65131;16306;65210;2647;62757;88;65425;65503;0;0
434;1521877848;1881;65274;65113;16270;65234;2672;62800;67;65425;65498;0;0
435;1521877848;2183;65284;65110;16350;65237;2673;62832;62;65441;65503;0;0
436;1521877849;1856;65287;65109;16281;65198;2665;62788;66;65426;65529;0;0
437;1521877849;2289;65300;65114;16300;65185;2693;62805;59;65424;65508;0;0
438;1521877849;1679;65282;65102;16318;65212;2695;62839;87;65427;65514;0;0
439;1521877849;2321;65266;65125;16304;65232;2690;62822;76;65432;65502;0;0
440;1521877849;1639;65281;65115;16306;65251;2682;62846;74;65450;65519;0;0
441;1521877849;1842;65282;65115;16273;65247;2711;62813;79;65441;65521;0;0
442;1521877849;2120;65281;65129;16322;65214;2705;62819;120;65443;65505;0;0
443;1521877849;1881;65278;65122;16344;65230;2666;62823;93;65446;65518;0;0
444;1521877849;2164;65272;65103;16293;65229;2653;62817;38;65432;65522;0;0
445;1521877849;1738;65271;65131;16307;65225;2678;62829;86;65440;65521;0;0
446;1521877850;2244;65264;65127;16299;65226;2653;62842;93;65435;65493;0;0
447;1521877850;1719;65282;65115;16323;65219;2684;62855;73;65448;65513;0;0
448;1521877850;2306;65272;65115;16308;65260;2691;62820;75;65444;15;0;0
449;1521877850;1760;65273;65112;16294;65287;2715;62818;66;65444;65528;0;0
450;1521877850;1778;65264;65120;16311;65267;2662;62838;77;65429;65500;0;0
451;1521877850;2154;65273;65111;16298;65246;2655;62831;91;65438;65522;0;0
452;1521877850;1772;65528;65101;16302;65244;2689;62822;73;65416;65516;0;0
453;1521877850;2102;65291;65120;16287;65258;2687;62818;61;65454;65498;0;0
454;1521877850;1862;65532;65092;16262;65254;2727;62859;87;65419;10;0;0
455;1521877850;2134;65274;65105;16297;65236;2717;62846;67;65429;65524;0;0
456;1521877851;1825;65273;65119;16300;65256;2688;62832;92;65420;65526;0;0
457;1521877851;2114;65277;65101;16325;65236;2698;62814;72;65459;65533;0;0
458;1521877851;1712;65287;65117;16337;65229;2677;62833;67;65441;65489;0;0
459;1521877851;2365;65274;65101;16293;65203;2701;62813;74;65464;65504;0;0
460;1521877851;1735;65266;65121;16329;65246;2681;62820;90;65424;65534;0;0
461;1521877851;1956;65280;65094;16289;65267;2696;62818;76;65457;65509;0;0
462;1521877851;2141;65283;65116;16299;65224;2703;62840;69;65438;65518;0;0
463;1521877851;1872;65264;65107;16282;65230;2692;62792;60;65429;65503;0;0
464;1521877851;2168;65269;65114;16278;65222;2711;62832;71;65445;65512;0;0
465;1521877852;1895;65281;65138;16296;65220;2688;62806;72;65432;4;0;0
466;1521877852;2251;65262;65108;16311;65233;2706;62842;76;65417;4;0;0
467;1521877852;1792;65273;65126;16280;65222;2726;62845;63;65454;65518;0;0
468;1521877852;2247;65267;65133;16357;65258;2697;62842;69;65425;65518;0;0
469;1521877852;1691;65275;65108;16305;65251;2701;62810;75;65452;65522;0;0
470;1521877852;2404;65281;65116;16300;65221;2682;62827;84;65438;65490;0;0
471;1521877852;2051;65254;65104;16306;65259;2697;62849;102;65452;65530;0;0
472;1521877852;1871;65289;65102;16268;65228;2698;62792;103;65431;65502;0;0
473;1521877852;2107;65267;65114;16326;65238;2710;62824;78;65456;65513;0;0
474;1521877852;1737;65281;65112;16278;65233;2719;62810;79;65431;65510;0;0
475;1521877853;2172;65261;65117;16266;65208;2726;62805;85;65450;65520;0;0
476;1521877853;1696;65261;65113;16328;65241;2700;62840;89;65422;8;0;0
477;1521877853;2215;65291;65123;16242;65206;2729;62805;75;65460;65514;0;0
478;1521877853;1755;65261;65124;16317;65220;2698;62805;92;65450;0;0;0
479;1521877853;2219;65297;65096;16258;65167;2713;62762;101;65441;65515;0;0
480;1521877853;1777;65256;65117;16315;65230;2693;62796;82;65438;65513;0;0
481;1521877853;2308;65286;65084;16298;65188;2670;62817;52;65426;65507;0;0
482;1521877853;2092;65252;65116;16297;65182;2700;62767;85;65434;65520;0;0
483;1521877853;1910;65276;65140;16323;65201;2697;62815;77;65444;65502;0;0
484;1521877854;2176;65270;65121;16292;65207;2713;62813;74;65447;65521;0;0
485;1521877854;1886;65272;65106;16288;65235;2698;62798;92;65453;65487;0;0
486;1521877854;2158;65292;65102;16321;65208;2691;62801;87;65438;65515;0;0
487;1521877854;1794;65282;65115;16347;65213;2692;62781;68;65462;65519;0;0
488;1521877854;2236;65031;65125;16368;65218;2716;62790;81;65441;65509;0;0
489;1521877854;1822;65252;65123;16289;65224;2718;62829;62;65412;65521;0;0
490;1521877854;2335;65297;65125;16294;65210;2700;62807;72;65441;65522;0;0
491;1521877854;1722;65287;65120;16293;65197;2721;62801;74;65425;0;0;0
492;1521877854;1885;65296;65101;16293;65220;2718;62770;74;65447;65534;0;0
493;1521877854;2127;65258;65125;16357;65222;2676;62782;90;65470;65514;0;0
494;1521877855;1926;65291;65116;16257;65199;2693;62755;56;65421;65526;0;0
495;1521877855;2092;65273;65124;16313;65222;2670;62793;53;65425;65514;0;0
496;1521877855;1837;65299;65104;16296;65217;2676;62801;69;65440;65522;0;0
497;1521877855;2217;65304;65115;16305;65239;2688;62796;86;65421;3;0;0
498;1521877855;1665;65278;65113;16320;65222;2707;62780;49;65444;65529;0;0
499;1521877855;2347;65288;65125;16262;65211;2716;62803;81;65471;2;0;0
500;1521877855;1614;65264;65107;16309;65242;2683;62789;67;65434;65508;0;0
501;1521877855;2342;65292;65091;16295;65230;2675;62782;58;65439;65506;0;0
502;1521877855;2025;65271;65123;16283;65235;2667;62845;73;65438;65516;0;0
503;1521877855;1841;65283;65109;16330;65216;2703;62795;88;65438;65512;0;0
504;1521877856;2157;65288;65105;16292;65231;2688;62784;89;65432;65504;0;0
505;1521877856;1707;65292;65138;16292;65231;2686;62833;44;65437;65498;0;0
506;1521877856;2193;65256;65106;16297;65278;2655;62822;70;65443;65497;0;0
507;1521877856;1783;65284;65124;16296;65255;2676;62834;67;65434;65511;0;0
508;1521877856;2259;65264;65096;16297;65245;2667;62825;98;65430;65505;0;0
509;1521877856;1760;65291;65121;16288;65246;2697;62818;89;65420;65509;0;0
510;1521877856;2304;65268;65108;16301;65248;2677;62807;86;65453;65496;0;0
511;1521877856;1662;65280;65124;16295;65242;2703;62874;90;65433;65518;0;0
512;1521877856;1909;65310;65094;16296;65242;2693;62840;61;65468;65534;0;0
513;1521877857;2184;65264;65113;16335;65254;2667;62824;69;65459;65498;0;0
514;1521877857;1901;65273;65121;16297;65228;2699;62815;45;65447;65492;0;0
515;1521877857;2155;65278;65121;16314;65214;2696;62848;69;65461;65502;0;0
516;1521877857;1854;65258;65109;16330;65207;2688;62832;74;65424;65530;0;0
517;1521877857;2187;65283;65112;16296;65235;2696;62842;76;65436;65502;0;0
518;1521877857;1803;65276;65111;16317;65194;2666;62829;50;65454;65509;0;0
519;1521877857;2338;65303;65114;16245;65179;2666;62855;81;65429;65497;0;0
520;1521877857;1682;65264;65114;16321;65163;2680;62860;72;65426;65507;0;0
521;1521877857;1914;65267;65119;16313;65197;2690;62810;84;65443;65518;0;0
522;1521877857;1503;65299;65122;16299;65193;2668;62822;57;65448;65511;0;0
523;1521877858;1959;65274;65128;16303;65190;2670;62795;67;65413;65498;0;0
524;1521877858;2049;65271;65097;16275;65207;2682;62823;81;65437;65514;0;0
525;1521877858;1842;65300;65121;16295;65241;2686;62815;117;65445;65535;0;0
526;1521877858;2172;65260;65103;16313;65226;2696;62790;85;65451;65529;0;0
527;1521877858;1641;65258;65116;16301;65187;2667;62782;96;65439;65506;0;0
528;1521877858;2213;65261;65109;16303;65212;2693;62800;61;65422;65507;0;0
529;1521877858;1670;65303;65122;16287;65214;2706;62791;87;65414;65534;0;0
530;1521877858;2277;65269;65102;16305;65188;2664;62814;74;65440;65504;0;0
531;1521877858;1680;65283;65109;16319;65254;2684;62826;67;65423;65518;0;0
532;1521877859;1933;65271;65114;16291;65211;2677;62840;76;65444;65509;0;0
533;1521877859;2136;65283;65123;16316;65216;2659;62800;56;65437;65502;0;0
534;1521877859;1812;65277;65106;16299;65236;2673;62820;81;65455;65488;0;0
535;1521877859;2139;65280;65121;16324;65203;2685;62767;96;65441;65514;0;0
536;1521877859;1855;65280;65100;16299;65237;2695;62762;63;65433;65501;0;0
537;1521877859;2278;65271;65130;16271;65217;2673;62781;93;65438;65502;0;0
538;1521877859;1836;65279;65126;16324;65223;2691;62788;57;65413;65503;0;0
539;1521877859;2243;65256;65095;16262;65205;2661;62761;60;65427;65487;0;0
540;1521877859;1733;65273;65127;16329;65181;2661;62761;64;65433;65497;0;0
541;1521877859;2195;65271;65124;16294;65195;2671;62809;70;65432;65506;0;0
542;1521877860;1685;65286;65119;16323;65172;2709;62807;95;65413;65506;0;0
543;1521877860;1873;65260;65107;16294;65203;2691;62828;68;65435;65500;0;0
544;1521877860;2078;65274;65098;16282;65188;2666;62757;90;65437;65506;0;0
545;1521877860;1871;65280;65129;16297;65199;2679;62770;56;65425;65532;0;0
546;1521877860;2094;65262;65104;16318;65214;2688;62799;65;65424;65513;0;0
547;1521877860;1847;65282;65103;16292;65178;2663;62881;67;65421;65517;0;0
548;1521877860;2211;65256;65108;16267;65191;2674;62825;71;65433;230;0;0
549;1521877860;1799;65292;65118;16295;65177;2690;62846;79;65442;65526;0;0
550;1521877860;2282;65282;65134;16310;65165;2685;62827;57;65418;65501;0;0
551;1521877860;1659;65262;65099;16298;65208;2669;62863;80;65411;65487;0;0
552;1521877861;2036;65286;65109;16291;65232;2704;62859;62;65415;65509;0;0
553;1521877861;1970;65276;65113;16306;65194;2653;62840;93;65456;65524;0;0
554;1521877861;1896;65272;65115;16287;65190;2653;62850;78;65432;65531;0;0
555;1521877861;2177;65290;65106;16266;65151;2697;62793;102;65471;18;0;0
556;1521877861;1944;65281;65111;16292;65182;2713;62862;57;65443;2;0;0
557;1521877861;2180;65274;65120;16295;65190;2714;62842;63;65434;65520;0;0
558;1521877861;1797;65265;65105;16350;65161;2697;62856;83;65420;65502;0;0
559;1521877861;2243;65266;65106;16281;65210;2679;62809;95;65431;65520;0;0
560;1521877861;1719;65295;65113;16316;65194;2639;62776;49;65434;65504;0;0
561;1521877862;2380;65263;65106;16293;65190;2701;62814;47;65428;65510;0;0
562;1521877862;2102;65278;65103;16306;65206;2677;62821;75;65421;65510;0;0
563;1521877862;1814;65277;65116;16306;65186;2660;62779;43;65435;65519;0;0
564;1521877862;2086;65262;65103;16272;65194;2685;62830;55;65428;65522;0;0
565;1521877862;1869;65281;65105;16294;65241;2673;62765;55;65433;65502;0;0
566;1521877862;2211;65277;65110;16313;65222;2683;62781;57;65450;65517;0;0
567;1521877862;1832;65303;65106;16299;65219;2686;62789;88;65435;65510;0;0
568;1521877862;2266;65299;65122;16310;65243;2641;62776;75;65442;65512;0;0
569;1521877862;1807;65286;65109;16300;65225;2679;62843;69;65449;65521;0;0
570;1521877862;2124;65279;65108;16315;65232;2676;62822;58;65432;65501;0;0
571;1521877863;1770;65265;65099;16306;65195;2627;62828;103;65427;65515;0;0
572;1521877863;2271;65265;65114;16293;65215;2659;62841;68;65433;65491;0;0
573;1521877863;2111;65271;65118;16312;65253;2683;62854;85;65439;65508;0;0
574;1521877863;1887;65261;65096;16278;65230;2656;62849;91;65437;65486;0;0
575;1521877863;1996;65273;65107;16294;65202;2654;62789;64;65452;65517;0;0
576;1521877863;1895;65527;65107;16292;65197;2660;62833;59;65444;65514;0;0
577;1521877863;2055;65260;65120;16304;65226;2667;62788;66;65425;65508;0;0
578;1521877863;1815;65259;65127;16303;65206;2658;62822;102;65472;65516;0;0
579;1521877863;2221;65285;65113;16279;65236;2646;62820;71;65447;65498;0;0
580;1521877864;1759;65286;65117;16307;65209;2638;62827;76;65450;65512;0;0
581;1521877864;2344;65269;65112;16298;65220;2630;62793;59;65423;65514;0;0
582;1521877864;1600;65290;65114;16299;65212;2654;62808;75;65420;65496;0;0
583;1521877864;2360;65283;65121;16289;65228;2662;62854;56;65442;65491;0;0
584;1521877864;2099;65275;65124;16291;65239;2619;62865;70;65430;65513;0;0
585;1521877864;1929;65267;65105;16296;65229;2653;62823;67;65454;65507;0;0
586;1521877864;2183;65270;65105;16295;65214;2662;62807;57;65424;3;0;0
587;1521877864;1862;65275;65119;16297;65251;2654;62821;81;65451;65504;0;0
588;1521877864;2195;65269;65118;16316;65210;2678;62776;71;65446;65528;0;0
589;1521877864;1786;65278;65106;16313;65200;2678;62828;52;65425;65513;0;0
590;1521877865;2279;65270;65116;16312;65195;2657;62785;80;65435;65494;0;0
591;1521877865;1732;65261;65110;16315;65168;2673;62814;76;65440;65529;0;0
592;1521877865;2358;65286;65119;16319;65172;2693;62821;92;65433;65496;0;0
593;1521877865;1772;65262;65098;16318;65180;2676;62825;57;65445;65517;0;0
594;1521877865;1807;65273;65117;16274;65229;2663;62796;92;65429;65520;0;0
595;1521877865;2175;65274;65107;16294;65196;2705;62788;63;65442;65534;0;0
596;1521877865;1809;65274;65107;16317;65225;2648;62842;45;65432;65509;0;0
597;1521877865;2113;65278;65104;16318;65193;2665;62801;62;65448;65525;0;0
598;1521877865;1834;65263;65127;16317;65200;2665;62819;83;65414;65514;0;0
599;1521877865;2128;65272;65113;16290;65206;2642;62792;75;65452;65495;0;0
600;1521877866;1806;65278;65109;16299;65236;2653;62781;58;65434;65509;0;0
