 counter ; timestamp ; amplitude ; accx ; accy ; accz ; magx ; magy ; magz ; gyrx ; gyry ; gyrz ; temp ; act state
1;1521879514;3622;65298;65185;16232;65244;2744;62791;95;65431;65505;0;0
2;1521879514;1864;65296;65106;16083;65236;2755;62765;66;65460;65516;0;0
3;1521879514;2197;65274;65164;16485;65232;2751;62805;84;65427;65534;0;0
4;1521879517;1827;65292;65096;16260;65228;2750;62797;73;65432;65512;0;0
5;1521879517;2224;65289;65140;16298;65225;2739;62803;77;65429;65516;0;0
6;1521879517;2063;65308;65159;16364;65202;2741;62779;60;65440;65485;0;0
7;1521879517;1901;65300;65108;16236;65215;2781;62771;77;65416;65511;0;0
8;1521879517;2161;65321;65124;16364;65199;2749;62748;73;65424;65494;0;0
9;1521879517;1913;65292;65118;16287;65214;2719;62722;87;65452;65494;0;0
10;1521879517;2103;65294;65135;16309;65204;2757;62780;71;65428;65514;0;0
11;1521879517;1860;65285;65138;16342;65173;2745;62770;60;65442;65517;0;0
12;1521879517;2140;65306;65126;16251;65210;2756;62779;65;65424;65511;0;0
13;1521879517;1866;65292;65145;16345;65189;2733;62793;61;65428;65502;0;0
14;1521879518;2040;65034;65137;16356;65227;2705;62837;84;65438;65521;0;0
15;1521879518;1865;65300;65133;16316;65235;2752;62786;64;65411;65526;0;0
16;1521879518;2151;65278;65116;16295;65240;2719;62759;67;65427;65506;0;0
17;1521879518;1829;65300;65127;16331;65231;2726;62823;54;65427;65525;0;0
18;1521879518;2122;65291;65128;16282;65217;2742;62797;63;65469;4;0;0
19;1521879518;1813;65281;65128;16294;65228;2740;62782;84;65419;65508;0;0
20;1521879518;1905;65269;65128;16309;65197;2776;62807;69;65431;65513;0;0
21;1521879518;2061;65302;65115;16298;65215;2754;62783;78;65454;65514;0;0
22;1521879518;1922;65302;65106;16304;65232;2753;62801;71;65437;65527;0;0
23;1521879518;2037;65284;65112;16295;65200;2757;62832;88;65455;65522;0;0
24;1521879519;1913;65285;65134;16308;65245;2757;62796;55;65406;65508;0;0
25;1521879519;2054;65276;65124;16327;65246;2760;62803;107;65428;65519;0;0
26;1521879519;1857;65304;65136;16289;65225;2767;62779;73;65455;65515;0;0
27;1521879519;2204;65271;65121;16306;65200;2717;62781;68;65445;65503;0;0
28;1521879519;1841;65301;65131;16245;65222;2760;62758;69;65452;65502;0;0
29;1521879519;2271;65282;65141;16342;65214;2741;62797;68;65454;65494;0;0
30;1521879519;1827;65301;65125;16287;65174;2754;62774;103;65426;65524;0;0
31;1521879519;1950;65293;65121;16299;65249;2773;62759;91;65446;3;0;0
32;1521879519;2063;65281;65139;16320;65244;2768;62786;87;65439;65517;0;0
33;1521879520;1908;65309;65112;16259;65223;2734;62816;93;65443;65522;0;0
34;1521879520;2129;65269;65132;16293;65248;2734;62786;68;65434;65534;0;0
35;1521879520;1866;65287;65122;16289;65216;2760;62794;68;65435;65527;0;0
36;1521879520;2117;65276;65139;16296;65225;2749;62807;66;65431;65523;0;0
37;1521879520;1784;65319;65130;16297;65259;2732;62789;86;65450;65534;0;0
38;1521879520;2255;65293;65127;16327;65240;2759;62769;77;65467;65496;0;0
39;1521879520;1779;65300;65125;16283;65219;2775;62811;51;65451;65521;0;0
40;1521879520;1948;65310;65115;16280;65203;2729;62773;46;65441;65496;0;0
41;1521879520;2090;65281;65127;16308;65197;2714;62780;64;65440;65514;0;0
42;1521879520;1835;65317;65131;16283;65231;2717;62793;65;65437;65506;0;0
43;1521879521;2154;65273;65126;16305;65192;2735;62824;66;65432;65529;0;0
44;1521879521;1841;65292;65136;16300;65258;2756;62812;93;65456;65530;0;0
45;1521879521;2166;65280;65141;16331;65232;2760;62755;55;65413;65504;0;0
46;1521879521;1868;65282;65126;16323;65210;2738;62750;70;65421;65512;0;0
47;1521879521;2144;65312;65137;16295;65213;2715;62782;64;65432;65505;0;0
48;1521879521;1802;65274;65122;16286;65229;2701;62781;78;65453;65476;0;0
49;1521879521;2306;65321;65204;18750;65228;2748;62781;288;65244;16;0;0
50;1521879521;2039;65201;65001;16392;65226;2781;62762;25;65418;65505;0;0
51;1521879521;1899;65281;65050;16435;65221;2751;62822;94;65420;65512;0;0
52;1521879522;2081;65315;65114;16290;65207;2756;62795;59;65453;65513;0;0
53;1521879522;1900;65243;65141;16361;65221;2788;62797;46;65396;65524;0;0
54;1521879522;2040;65258;65141;16306;65226;2761;62766;75;65403;65520;0;0
55;1521879522;1864;65305;65102;16219;65250;2752;62803;84;65456;65504;0;0
56;1521879522;2137;65270;65162;16367;65229;2762;62821;69;65427;65508;0;0
57;1521879522;1883;65281;65141;16326;65239;2792;62794;86;65456;65483;0;0
58;1521879522;2236;65280;65112;16255;65231;2753;62775;50;65424;5;0;0
59;1521879522;1784;65309;65129;16297;65226;2747;62849;54;65426;65491;0;0
60;1521879522;1924;65306;65130;16296;65222;2739;62807;68;65416;65485;0;0
61;1521879522;2087;65292;65121;16323;65207;2744;62798;66;65433;65522;0;0
62;1521879523;1980;65298;65128;16325;65213;2759;62805;66;65432;65534;0;0
63;1521879523;2066;65307;65121;16286;65256;2774;62804;94;65424;65502;0;0
64;1521879523;1906;65294;65128;16326;65239;2772;62805;91;65429;65513;0;0
65;1521879523;2115;65282;65147;16275;65264;2740;62785;88;65424;65507;0;0
66;1521879523;1767;65300;65149;16301;65245;2762;62779;65;65431;65499;0;0
67;1521879523;2229;65265;65117;16304;65226;2723;62844;72;65445;65495;0;0
68;1521879523;1742;65297;65123;16295;65231;2723;62820;45;65445;65503;0;0
69;1521879523;2221;65273;65122;16312;65204;2733;62825;61;65445;65468;0;0
70;1521879523;1999;65295;65126;16285;65222;2718;62773;77;65411;65509;0;0
71;1521879523;1850;65322;65120;16292;65267;2752;62800;68;65434;65503;0;0
72;1521879524;2091;65284;65123;16320;65188;2777;62809;64;65443;65494;0;0
73;1521879524;1838;65296;65129;16300;65220;2739;62820;82;65442;65514;0;0
74;1521879524;2158;65303;65124;16278;65212;2745;62806;97;65429;65508;0;0
75;1521879524;1840;65279;65133;16326;65218;2753;62781;40;65419;65504;0;0
76;1521879524;2164;65313;65150;16125;65236;2736;62757;65;65441;65520;0;0
77;1521879524;1838;65309;65112;16348;65229;2736;62770;49;65436;65498;0;0
78;1521879524;2140;65316;65072;16694;65199;2754;62759;109;65453;65502;0;0
79;1521879524;1787;65289;65116;16319;65205;2786;62772;98;65436;65477;0;0
80;1521879524;1927;65268;65150;16389;65236;2753;62774;61;65447;65526;0;0
81;1521879525;2099;65277;65138;16307;65220;2756;62841;103;65432;65508;0;0
82;1521879525;1911;65308;65099;16258;65221;2738;62777;64;65449;65505;0;0
83;1521879525;2087;65415;65085;16228;65217;2760;62809;60;65429;65480;0;0
84;1521879525;1879;65266;65164;16292;65195;2776;62821;67;65412;65490;0;0
85;1521879525;2135;65346;65186;16238;65220;2734;62823;66;65443;65512;0;0
86;1521879525;1845;65245;65118;16389;65188;2758;62770;80;65428;65526;0;0
87;1521879525;2208;65330;65088;16377;65206;2740;62474;48;65431;65506;0;0
88;1521879525;1789;65301;65112;16230;65236;2768;62803;80;65437;65514;0;0
89;1521879525;1920;65303;65148;16344;65248;2740;62785;84;65439;65501;0;0
90;1521879525;1975;65288;65120;16294;65213;2731;62765;73;65442;65499;0;0
91;1521879526;1948;65317;65133;16292;65227;2732;62760;76;65452;65510;0;0
92;1521879526;2059;65310;65124;16287;65218;2748;62798;90;65419;65519;0;0
93;1521879526;1852;65016;65285;16848;65205;2737;62736;67;65507;65506;0;0
94;1521879526;2143;65315;65145;16044;65172;2750;62743;58;65454;65517;0;0
95;1521879526;1784;65238;65132;16200;65204;2743;62772;90;65454;65502;0;0
96;1521879526;2204;65210;65342;16472;65189;2769;62815;116;65500;65503;0;0
97;1521879526;1724;65436;65138;16609;65226;2740;62756;96;65420;65497;0;0
98;1521879526;2263;65204;65077;16236;65206;2740;62743;82;65421;65501;0;0
99;1521879526;2033;65428;65093;16148;65197;2730;62765;79;65449;65509;0;0
100;1521879527;1891;65215;65090;16299;65178;2749;62805;91;65437;65501;0;0
101;1521879527;2147;65402;65041;16356;65168;2721;62762;43;65422;65468;0;0
102;1521879527;1793;65236;65121;16217;65206;2736;62794;75;65410;65499;0;0
103;1521879527;2160;65344;65117;16430;65206;2744;62752;74;65427;65519;0;0
104;1521879527;1874;65365;65066;16142;65230;2756;62815;44;65442;65517;0;0
105;1521879527;2193;65252;65029;16359;65202;2730;62770;78;65468;65513;0;0
106;1521879527;1854;65341;65065;16057;65181;2743;62788;93;65438;65510;0;0
107;1521879527;2197;65314;64992;16159;65218;2738;62783;71;65444;65511;0;0
108;1521879527;2064;65322;65154;16263;65203;2736;62774;62;65434;65483;0;0
109;1521879527;1922;65237;65182;16244;65201;2730;62746;95;65421;65511;0;0
110;1521879528;2197;65315;65130;16248;65191;2737;62731;91;65413;65509;0;0
111;1521879528;1867;65300;65126;16425;65249;2730;62761;77;65449;65517;0;0
112;1521879528;2129;65261;65095;16189;65194;2699;62763;69;65439;65514;0;0
113;1521879528;1855;65339;65147;16268;65235;2735;62811;89;65427;65523;0;0
114;1521879528;2242;65257;65155;16369;65237;2712;62752;71;65447;65514;0;0
115;1521879528;1860;65323;65122;16275;65223;2739;62783;91;65426;65519;0;0
116;1521879528;2234;65263;65129;16335;65204;2741;62762;72;65434;65490;0;0
117;1521879528;2057;65326;65121;16297;65225;2720;62742;99;65438;65494;0;0
118;1521879528;1929;65275;65114;16267;65216;2714;62753;72;65417;65507;0;0
119;1521879528;1992;65298;65148;16356;65245;2737;62785;74;65444;65502;0;0
120;1521879529;1889;65261;65129;16253;65213;2729;62766;82;65432;65487;0;0
121;1521879529;2046;65282;65129;16310;65226;2732;62752;108;65465;65510;0;0
122;1521879529;1875;65280;65132;16342;65236;2699;62793;80;65441;65522;0;0
123;1521879529;2147;65290;65132;16293;65195;2737;62752;62;65435;65480;0;0
124;1521879529;1786;65307;65130;16333;65222;2772;62779;97;65439;0;0;0
125;1521879529;2185;65276;65105;16329;65221;2747;62751;65;65450;65491;0;0
126;1521879529;1787;65318;65095;16295;65244;2743;62777;58;65429;65509;0;0
127;1521879529;1964;65274;65118;16343;65194;2710;62752;85;65446;65504;0;0
128;1521879529;2075;65307;65122;16276;65195;2780;62759;111;65450;65514;0;0
129;1521879530;1836;65268;65121;16327;65207;2728;62747;60;65415;65525;0;0
130;1521879530;2086;65317;65127;16282;65209;2728;62763;72;65441;65523;0;0
131;1521879530;1946;65264;65120;16288;65194;2706;62734;64;65425;65493;0;0
132;1521879530;2127;65285;65140;16323;65194;2728;62815;71;65452;65524;0;0
133;1521879530;1859;65310;65153;16292;65199;2745;62807;55;65474;65508;0;0
134;1521879530;2144;65278;65138;16346;65199;2730;62756;65;65441;65506;0;0
135;1521879530;1799;65306;65129;16296;65180;2767;62771;98;65409;65485;0;0
136;1521879530;1983;65384;64474;15181;65215;2750;62741;60;65359;65491;0;0
137;1521879530;2056;65246;65008;16731;65220;2710;62787;138;65461;65498;0;0
138;1521879530;1875;65282;65114;16159;65196;2687;62814;53;65424;65524;0;0
139;1521879531;2093;65225;65355;16742;65211;2758;62787;82;65450;65520;0;0
140;1521879531;1900;65327;65071;16040;65202;2716;62763;99;65452;65516;0;0
141;1521879531;2099;65294;65164;16408;65227;2752;62788;95;65452;65491;0;0
142;1521879531;1847;65267;65075;16305;65214;2742;62808;75;65427;65480;0;0
143;1521879531;2125;65292;65113;16269;65203;2735;62733;83;65431;65479;0;0
144;1521879531;1815;65239;65158;16327;65202;2732;62747;101;65436;65525;0;0
145;1521879531;2159;65316;65129;16241;65217;2734;62755;77;65434;65494;0;0
146;1521879531;1781;65233;65124;16295;65222;2772;62783;68;65445;65505;0;0
147;1521879531;1943;65335;65114;16292;65211;2722;62771;55;65451;65501;0;0
148;1521879532;2033;65256;65111;16345;65197;2735;62766;53;65467;65525;0;0
149;1521879532;1912;65291;65091;16319;65203;2715;62798;48;65427;65521;0;0
150;1521879532;2053;65303;65130;16295;65219;2736;62770;64;65433;65522;0;0
151;1521879532;1864;65274;65133;16293;65199;2728;62720;82;65429;65521;0;0
152;1521879532;2140;65312;65155;16259;65179;2734;62751;42;65444;65501;0;0
153;1521879532;1829;65272;65138;16341;65234;2734;62770;65;65458;65515;0;0
154;1521879532;2236;65315;65115;16322;65198;2710;62746;95;65455;65496;0;0
155;1521879532;1662;65286;65104;16280;65195;2747;62795;78;65436;65510;0;0
156;1521879532;1940;65302;65139;16343;65197;2729;62735;76;65417;65515;0;0
157;1521879532;2040;65278;65127;16296;65207;2710;62759;59;65449;65489;0;0
158;1521879533;1927;65308;65115;16331;65220;2757;62828;99;65441;65496;0;0
159;1521879533;2074;65295;65109;16325;65227;2753;62766;65;65423;65503;0;0
160;1521879533;1843;65279;65106;16357;65194;2755;62767;71;65441;65478;0;0
161;1521879533;2140;65321;65121;16300;65208;2779;62752;82;65420;65507;0;0
162;1521879533;1821;65287;65140;16326;65226;2762;62753;106;65450;65499;0;0
163;1521879533;2246;65308;65124;16299;65180;2742;62766;62;65466;65506;0;0
164;1521879533;1804;65290;65116;16271;65236;2786;62759;89;65425;65521;0;0
165;1521879533;2188;65266;65127;16300;65215;2724;62791;103;65432;65509;0;0
166;1521879533;2033;65318;65110;16292;65248;2750;62797;84;65437;65510;0;0
167;1521879533;1860;65290;65137;16324;65228;2751;62773;79;65454;65519;0;0
168;1521879534;2146;65295;65128;16289;65213;2721;62789;63;65432;65490;0;0
169;1521879534;1848;65296;65136;16273;65210;2693;62772;74;65416;65512;0;0
170;1521879534;2152;65288;65124;16339;65203;2749;62788;63;65425;65507;0;0
171;1521879534;1793;65299;65108;16308;65204;2768;62740;73;65450;65519;0;0
172;1521879534;2099;65269;65122;16328;65226;2698;62774;87;65460;65498;0;0
173;1521879534;1820;65317;65120;16351;65214;2743;62801;91;65438;65512;0;0
174;1521879534;2031;65253;65108;16248;65201;2749;62792;77;65432;65510;0;0
175;1521879534;2031;65313;65123;16304;65234;2748;62813;74;65421;65504;0;0
176;1521879534;1898;65302;65115;16293;65213;2731;62819;81;65430;65499;0;0
177;1521879535;2018;65278;65145;16287;65209;2724;62783;70;65427;65496;0;0
178;1521879535;1886;65299;65151;16308;65223;2730;62812;65;65454;65509;0;0
179;1521879535;2002;65272;65116;16245;65223;2721;62823;58;65430;65500;0;0
180;1521879535;1854;65307;65108;16356;65224;2711;62830;94;65452;65512;0;0
181;1521879535;2151;65297;65125;16298;65221;2722;62809;106;65436;65495;0;0
182;1521879535;1730;65266;65151;16239;65227;2700;62808;88;65422;65504;0;0
183;1521879535;2112;65304;65126;16329;65239;2716;62816;58;65429;65501;0;0
184;1521879535;2055;65293;65130;16331;65226;2769;62798;75;65459;65496;0;0
185;1521879535;1941;65286;65091;16313;65225;2750;62746;89;65411;65510;0;0
186;1521879535;2081;65320;65135;16293;65253;2734;62776;61;65428;65512;0;0
187;1521879536;1833;65258;65133;16302;65219;2725;62793;90;65430;65510;0;0
188;1521879536;2070;65337;65140;16262;65223;2738;62786;64;65450;65516;0;0
189;1521879536;1895;65259;65131;16295;65241;2722;62775;84;65459;65507;0;0
190;1521879536;2173;65317;65105;16358;65220;2709;62761;80;65449;65502;0;0
191;1521879536;1782;65289;65108;16292;65220;2735;62774;102;65449;65529;0;0
192;1521879536;1939;65288;65135;16287;65237;2713;62792;66;65440;65484;0;0
193;1521879536;1674;65291;65113;16319;65231;2727;62778;80;65441;65521;0;0
194;1521879536;1957;65274;65118;16291;65194;2743;62809;75;65469;65484;0;0
195;1521879536;2075;65293;65123;16296;65242;2735;62771;75;65423;65511;0;0
196;1521879537;1843;65274;65119;16331;65230;2746;62784;60;65438;65514;0;0
197;1521879537;2100;65303;65124;16299;65206;2784;62748;62;65436;65502;0;0
198;1521879537;1812;65308;65125;16300;65238;2697;62760;51;65442;65469;0;0
199;1521879537;2188;65270;65121;16291;65205;2753;62761;63;65431;65506;0;0
200;1521879537;1835;65325;65117;16340;65205;2757;62744;90;65453;65503;0;0
201;1521879537;2121;65268;65117;16331;65200;2759;62727;91;65450;65511;0;0
202;1521879537;1790;65315;65110;16295;65241;2705;62765;71;65406;65498;0;0
203;1521879537;1890;65291;65130;16300;65221;2744;62773;72;65442;65504;0;0
204;1521879537;2095;65300;65127;16360;65232;2775;62742;60;65445;65528;0;0
205;1521879537;1899;65286;65134;16287;65249;2705;62776;69;65446;65487;0;0
206;1521879538;2079;65279;65131;16311;65222;2721;62765;80;65418;65500;0;0
207;1521879538;1886;65310;65106;16315;65233;2738;62759;70;65467;65501;0;0
208;1521879538;1713;65282;65100;16298;65192;2755;62768;48;65435;65491;0;0
209;1521879538;1829;65308;65126;16365;65194;2748;62778;94;65438;65506;0;0
210;1521879538;2197;65278;65119;16305;65193;2742;62751;61;65427;65517;0;0
211;1521879538;1661;65303;65099;16269;65211;2792;62736;68;65437;65514;0;0
212;1521879538;1987;65291;65134;16298;65204;2725;62768;68;65451;65503;0;0
213;1521879538;2089;65287;65110;16297;65205;2703;62778;90;65404;65502;0;0
214;1521879538;1943;65325;65113;16322;65211;2700;62790;83;65461;65522;0;0
215;1521879538;2075;65275;65112;16312;65180;2760;62742;56;65459;65501;0;0
216;1521879539;1841;65306;65125;16303;65187;2752;62727;74;65426;65518;0;0
217;1521879539;2129;65297;65123;16299;65213;2752;62746;89;65445;65513;0;0
218;1521879539;1891;65301;65124;16335;65195;2749;62750;95;65443;65496;0;0
219;1521879539;2235;65286;65119;16318;65201;2759;62727;68;65453;65523;0;0
220;1521879539;1816;65295;65124;16300;65228;2748;62751;71;65432;65525;0;0
221;1521879539;2211;65284;65127;16301;65237;2727;62744;59;65451;65508;0;0
222;1521879539;2000;65282;65122;16271;65248;2743;62745;76;65420;65514;0;0
223;1521879539;1979;65298;65123;16339;65231;2750;62735;85;65434;65497;0;0
224;1521879539;2112;65298;65135;16306;65235;2736;62756;91;65438;65494;0;0
225;1521879540;1873;65290;65100;16287;65233;2718;62773;70;65438;65498;0;0
226;1521879540;2084;65277;65130;16322;65224;2753;62781;94;65429;65503;0;0
227;1521879540;1842;65285;65118;16304;65217;2740;62753;69;65448;65488;0;0
228;1521879540;2205;65333;65138;16296;65220;2750;62752;51;65447;65501;0;0
229;1521879540;1816;65287;65125;16303;65216;2738;62780;56;65422;65509;0;0
230;1521879540;2186;65281;65137;16285;65221;2715;62759;78;65445;65520;0;0
231;1521879540;2038;65290;65128;16280;65253;2740;62788;90;65427;65507;0;0
232;1521879540;1855;65281;65125;16316;65221;2751;62762;81;65441;65526;0;0
233;1521879540;2115;65295;65127;16298;65220;2742;62734;99;65449;65507;0;0
234;1521879540;1899;65306;65131;16312;65240;2744;62795;59;65441;65497;0;0
235;1521879541;2030;65289;65108;16329;65245;2700;62743;65;65430;65506;0;0
236;1521879541;1858;65284;65121;16326;65236;2734;62792;47;65439;65504;0;0
237;1521879541;2174;65314;65130;16293;65251;2736;62824;112;65436;65522;0;0
238;1521879541;1856;65292;65103;16306;65256;2752;62749;62;65443;65511;0;0
239;1521879541;2239;65309;65115;16261;65283;2717;62762;83;65460;65491;0;0
240;1521879541;1711;65277;65134;16329;65264;2747;62730;83;65454;65523;0;0
241;1521879541;1933;65293;65124;16280;65265;2710;62799;85;65454;65522;0;0
242;1521879541;2099;65297;65133;16292;65249;2741;62774;81;65456;65510;0;0
243;1521879541;1946;65292;65142;16325;65253;2724;62744;67;65444;65513;0;0
244;1521879542;2066;65291;65120;16285;65256;2772;62778;75;65446;65512;0;0
245;1521879542;1775;65318;65108;16301;65266;2721;62745;87;65419;9;0;0
246;1521879542;2159;65310;65135;16295;65244;2730;62761;89;65447;65503;0;0
247;1521879542;1885;65300;65125;16302;65239;2747;62783;87;65448;65524;0;0
248;1521879542;2188;65290;65108;16279;65210;2757;62829;42;65412;65496;0;0
249;1521879542;1779;65270;65122;16303;65292;2749;62784;84;65441;65515;0;0
250;1521879542;1917;65298;65154;16310;65249;2699;62792;70;65429;65514;0;0
251;1521879542;2022;65308;65127;16292;65240;2748;62780;76;65427;65516;0;0
252;1521879542;1962;65289;65101;16352;65253;2732;62776;80;65427;65524;0;0
253;1521879542;2121;65304;65117;16325;65207;2738;62758;69;65444;65501;0;0
254;1521879543;1887;65297;65122;16315;65233;2727;62783;57;65427;65497;0;0
255;1521879543;2100;65283;65116;16309;65227;2781;62769;51;65450;65527;0;0
256;1521879543;1818;65303;65141;16303;65211;2765;62830;52;65442;65526;0;0
257;1521879543;2218;65287;65133;16346;65210;2750;62739;70;65469;65507;0;0
258;1521879543;1794;65311;65124;16306;65242;2758;62782;78;65462;2;0;0
259;1521879543;1929;65297;65119;16285;65242;2753;62759;84;65436;65518;0;0
260;1521879543;2064;65292;65133;16301;65210;2780;62773;79;65422;65504;0;0
261;1521879543;1951;65304;65121;16292;65225;2777;62757;73;65428;65501;0;0
262;1521879543;2127;65286;65106;16326;65241;2767;62768;68;65454;65514;0;0
263;1521879543;1890;65293;65124;16324;65261;2777;62789;62;65416;65529;0;0
264;1521879544;2076;65289;65123;16298;65224;2727;62814;81;65443;65522;0;0
265;1521879544;1819;65315;65118;16296;65259;2746;62785;81;65449;65505;0;0
266;1521879544;2183;65277;65111;16330;65239;2701;62823;105;65445;65498;0;0
267;1521879544;1800;65311;65123;16302;65246;2749;62783;63;65455;65519;0;0
268;1521879544;2217;65289;65122;16338;65257;2738;62767;96;65434;65515;0;0
269;1521879544;1742;65294;65125;16307;65221;2767;62788;73;65440;65469;0;0
270;1521879544;1908;65301;65123;16295;65222;2770;62793;73;65458;65502;0;0
271;1521879544;2091;65285;65117;16302;65256;2764;62784;74;65437;65501;0;0
272;1521879544;1933;65292;65113;16304;65246;2742;62748;87;65439;65517;0;0
273;1521879545;2128;65295;65111;16283;65247;2725;62791;64;65463;65528;0;0
274;1521879545;1759;65303;65126;16356;65216;2753;62771;72;65426;65494;0;0
275;1521879545;2138;65285;65127;16294;65247;2765;62801;97;65452;65528;0;0
276;1521879545;1874;65306;65128;16241;65251;2761;62747;90;65438;65506;0;0
277;1521879545;2259;65287;65126;16327;65249;2721;62762;102;65454;65488;0;0
278;1521879545;1901;65304;65106;16292;65263;2757;62781;80;65453;3;0;0
279;1521879545;1869;65322;65116;16313;65242;2785;62774;66;65460;0;0;0
280;1521879545;2050;65292;65115;16307;65239;2750;62735;68;65455;65530;0;0
281;1521879545;1919;65300;65108;16315;65274;2731;62749;59;65426;65527;0;0
282;1521879545;2104;65278;65125;16321;65252;2719;62771;86;65443;65506;0;0
283;1521879546;1856;65291;65129;16326;65231;2744;62760;101;65435;65494;0;0
284;1521879546;2107;65294;65126;16291;65249;2707;62742;95;65393;65503;0;0
285;1521879546;1788;65295;65127;16300;65283;2740;62763;103;65432;65511;0;0
286;1521879546;2256;65284;65126;16307;65282;2725;62749;66;65441;65517;0;0
287;1521879546;1950;65304;65140;16261;65228;2714;62735;80;65442;65529;0;0
288;1521879546;1926;65292;65100;16273;65232;2740;62776;64;65415;65490;0;0
289;1521879546;2067;65287;65112;16307;65231;2735;62746;50;65429;65503;0;0
290;1521879546;1882;65307;65135;16300;65244;2749;62760;74;65431;65513;0;0
291;1521879546;2127;65278;65119;16320;65252;2747;62732;85;65459;65530;0;0
292;1521879547;1882;65307;65110;16349;65242;2720;62716;78;65437;65497;0;0
293;1521879547;2100;65296;65105;16292;65229;2709;62749;82;65423;65496;0;0
294;1521879547;1817;65295;65131;16313;65258;2767;62789;63;65439;65496;0;0
295;1521879547;2215;65295;65137;16279;65240;2749;62764;69;65428;65510;0;0
296;1521879547;1832;65280;65131;16319;65234;2731;62804;78;65432;65500;0;0
297;1521879547;2102;65281;65125;16292;65252;2724;62793;85;65450;65513;0;0
298;1521879547;1985;65317;65113;16292;65240;2732;62772;78;65435;65499;0;0
299;1521879547;1884;65315;65112;16280;65269;2731;62779;76;65428;65503;0;0
300;1521879547;2101;65284;65154;16318;65266;2741;62784;98;65445;65514;0;0
301;1521879547;1897;65298;65114;16307;65240;2701;62729;50;65445;65490;0;0
302;1521879548;2085;65312;65111;16308;65217;2764;62743;89;65440;65531;0;0
303;1521879548;1781;65293;65126;16265;65248;2725;62771;68;65442;65496;0;0
304;1521879548;2135;65301;65142;16297;65250;2724;62761;93;65451;65504;0;0
305;1521879548;1850;65276;65116;16286;65244;2759;62755;43;65442;65502;0;0
306;1521879548;2161;65315;65131;16311;65269;2723;62768;81;65452;65493;0;0
307;1521879548;2076;65278;65127;16263;65287;2735;62740;88;65478;65523;0;0
308;1521879548;1851;65301;65127;16314;65233;2722;62765;84;65424;65527;0;0
309;1521879548;2035;65278;65143;16306;65248;2755;62753;74;65444;65514;0;0
310;1521879548;1940;65289;65133;16344;65272;2763;62818;76;65432;65510;0;0
311;1521879548;2124;65292;65106;16294;65237;2717;62791;98;65430;65495;0;0
312;1521879549;1841;65293;65125;16292;65218;2741;62768;52;65433;65530;0;0
313;1521879549;2158;65306;65132;16302;65276;2758;62812;82;65427;65514;0;0
314;1521879549;1723;65251;65124;16306;65266;2736;62768;72;65424;65518;0;0
315;1521879549;1964;65306;65128;16267;65282;2770;62745;88;65440;65513;0;0
316;1521879549;1777;65283;65139;16394;65263;2764;62782;89;65445;65499;0;0
317;1521879549;1888;65283;65133;16232;65214;2733;62767;87;65443;65515;0;0
318;1521879549;2040;65278;65140;16307;65264;2719;62765;74;65438;65524;0;0
319;1521879549;1854;65291;65132;16325;65227;2762;62776;91;65444;65511;0;0
320;1521879549;2153;65303;65133;16254;65243;2726;62757;100;65452;65506;0;0
321;1521879550;1858;65330;65108;16242;65213;2743;62812;82;65436;65509;0;0
322;1521879550;2054;65243;65126;16305;65222;2733;62781;88;65430;65514;0;0
323;1521879550;1837;65356;65123;16298;65213;2721;62769;73;65435;65502;0;0
324;1521879550;2226;65271;65108;16312;65209;2757;62779;75;65437;65517;0;0
325;1521879550;1788;65311;65115;16304;65220;2713;62764;56;65446;65469;0;0
326;1521879550;1951;65292;65118;16266;65214;2725;62760;83;65435;65506;0;0
327;1521879550;2002;65281;65138;16301;65252;2722;62765;72;65447;65504;0;0
328;1521879550;1898;65303;65111;16306;65239;2743;62747;96;65438;65493;0;0
329;1521879550;2107;65285;65115;16307;65270;2754;62747;70;65429;65495;0;0
330;1521879550;1898;65290;65129;16353;65254;2701;62771;82;65443;65498;0;0
331;1521879551;2121;65272;65125;16267;65264;2739;62789;50;65422;65494;0;0
332;1521879551;1772;65332;65130;16276;65256;2736;62774;72;65439;65503;0;0
333;1521879551;2184;65258;65129;16347;65279;2727;62763;85;65454;65501;0;0
334;1521879551;1807;65314;65122;16285;65272;2746;62703;68;65444;65527;0;0
335;1521879551;1938;65304;65131;16288;65269;2726;62772;93;65449;65508;0;0
336;1521879551;2041;65289;65118;16279;65238;2739;62743;67;65438;65513;0;0
337;1521879551;1888;65302;65100;16292;65239;2720;62771;95;65425;65480;0;0
338;1521879551;2041;65286;65145;16318;65262;2754;62767;82;65431;65498;0;0
339;1521879551;1916;65299;65118;16277;65239;2746;62759;108;65442;65501;0;0
340;1521879552;2148;65299;65127;16261;65237;2719;62755;73;65419;65517;0;0
341;1521879552;1837;65311;65136;16304;65251;2725;62738;84;65440;65280;0;0
342;1521879552;2185;65274;65124;16309;65248;2744;62734;88;65447;65504;0;0
343;1521879552;1821;65316;65129;16308;65262;2747;62772;55;65438;65523;0;0
344;1521879552;2282;65297;65120;16275;65256;2757;62772;92;65442;65506;0;0
345;1521879552;2054;65289;65125;16303;65265;2732;62749;79;65432;65488;0;0
346;1521879552;1916;65291;65124;16292;65249;2761;62764;58;65439;65497;0;0
347;1521879552;2091;65300;65121;16334;65236;2715;62766;55;65440;65501;0;0
348;1521879552;1856;65288;65124;16301;65249;2736;62734;72;65433;65500;0;0
