Round;Timestamp;AccX;AccY
10;6174;-0.41211888;-0.5233176
10;6227;-1.5643746;0.43728998
10;6279;-2.9486024;0.25306186
10;6331;-4.1101885;0.010434981
10;6384;-5.868001;-0.33623925
10;6438;-6.9684396;-0.60566044
10;6491;-7.3968763;-0.20407927
10;6544;-8.008536;-0.41442174
10;6597;-7.988393;-0.2550602
10;6650;-7.1584144;0.29005703
10;6703;-5.1615667;0.30217108
10;6753;-3.0486042;0.22729059
10;6804;-0.51149166;0.10178363
10;6856;2.183057;0.11754911
10;6906;4.8006296;0.019934049
10;6959;5.8528576;-0.52745193
10;7012;6.0148587;-0.5656732
10;7065;4.909647;-0.33124352
10;7119;4.174477;-0.14950076
10;7170;2.9164104;-0.38978747
10;7222;2.162006;-0.18478364
10;7272;1.163263;-0.35837883
10;7323;-0.081586234;-0.23694408
10;7375;-2.4153464;-0.35655877
10;7428;-4.856426;-0.22514088
10;7481;-6.7796745;-0.14826635
10;7533;-7.635129;-0.38140354
10;7586;-8.063592;-0.8291223
10;7638;-7.8071613;-0.9480053
10;7688;-7.926595;-1.407687
10;7741;-7.975506;-0.9793352
10;7794;-8.587872;-0.9161615
10;7847;-8.831153;-1.0107781
10;7902;-8.0543375;-0.6668432
10;7956;-8.548455;-0.83191884
10;8010;-8.485681;-0.8328143
10;8063;-8.63089;-1.2173759
10;8115;-8.650673;-1.5069563
10;8168;-8.478874;-0.86304337
10;8220;-7.979283;-0.45073393
10;8271;-6.608992;-0.534646
10;8323;-4.6400976;0.04727665
10;8377;-3.4897575;0.35590693
10;8430;-1.9185258;0.4043206
10;8483;-0.90885556;0.13943997
10;8536;-0.338196;0.003390201
10;8589;0.005053764;0.3380022
10;8641;0.34000573;0.38355318
10;8693;1.5157629;0.2204645
10;8745;2.7774441;0.41243178
10;8798;4.5645423;0.1751198
10;8851;6.3253727;0.04313089
10;8904;7.6855283;-0.29186663
10;8957;8.278343;-0.24267046
10;9009;7.810704;-0.16011922
10;9062;5.472293;-0.30750048
10;9115;2.294261;-0.26200652
10;9168;-1.4929453;-0.33384508
10;9221;-4.5548577;-0.6019624
10;9274;-7.229242;-0.49787787
10;9327;-7.6279087;-0.4826856
10;9381;-6.6313047;-0.073861636
10;9434;-4.7976465;0.024045642
10;9487;-3.7015595;0.08943327
10;9540;-2.7588434;0.2272885
10;9592;-1.4045589;0.04819188
10;9646;-3.6482844;0.6303934
10;9698;-0.045489836;0.19057846
10;9751;1.6261418;0.71897876
10;9773;-2.5701754;3.1124623
