Round;Timestamp;AccX;AccY
1;3343;-3.8498623;-0.8462995
1;3395;-4.2611475;-0.4377078
1;3449;-4.2205157;-0.7547041
1;3502;-3.933441;-0.88427407
1;3556;-4.134552;-0.67953455
1;3610;-3.3447602;-0.5881071
1;3661;-2.6860352;-0.75600916
1;3715;-2.1103542;-0.63652915
1;3767;-1.5027825;-0.8629522
1;3819;-0.5030083;-0.32001874
1;3870;0.33269244;-0.10559477
1;3922;0.6410543;-0.23812258
1;3974;0.8468395;-0.42429298
1;4025;1.3466855;-0.12201309
1;4076;0.52599895;-0.31303
1;4130;-0.4248216;-0.2646546
1;4182;-1.6128308;-0.6634126
1;4234;-1.8391834;-0.12839656
1;4288;-1.760754;0.20259506
1;4341;-0.7251199;-0.003285507
1;4394;1.7460011;0.07348854
1;4448;4.0078387;0.1320283
1;4500;6.3494077;-0.5344252
1;4552;7.5885634;-1.0993831
1;4606;7.641747;-1.5691847
1;4658;8.546508;-1.7691202
1;4709;8.050016;-1.8766042
1;4761;7.616927;-1.6603084
1;4811;8.040905;-0.9748765
1;4862;7.255756;-0.9531866
1;4916;6.179425;-0.60825574
1;4970;3.700196;-0.37891918
1;5022;1.3096583;-0.17271215
1;5073;0.25681087;-0.3584203
1;5125;-1.8194482;-0.7818508
1;5175;-3.1770573;-1.071089
1;5227;-3.4148998;-0.9589711
1;5278;-3.8403661;-1.0582256
1;5328;-4.798428;-0.7012078
1;5382;-5.3083215;-0.742558
1;5434;-5.317365;-0.2727659
1;5487;-4.5639744;0.10646113
1;5538;-4.200118;-0.10853818
1;5591;-3.5660846;-0.08285802
1;5643;-1.7739457;0.48452738
1;5696;-0.44941217;0.04818152
1;5748;-0.29733706;0.22660238
1;5799;-1.3137482;-0.42621356
1;5853;-2.691126;-0.43714496
1;5905;-4.8709903;-0.6798517
1;5958;-6.910482;-1.0381756
1;6012;-8.065075;-0.8385012
1;6065;-8.019345;-0.5802529
1;6117;-8.2643175;-0.93632364
1;6170;-7.9879456;-0.44561177
1;6224;-7.1226707;-0.5615855
1;6278;-5.703826;-0.5137688
1;6329;-4.4946895;-0.45991483
1;6382;-2.891032;-0.09962471
1;6435;-1.7446103;0.020938385
1;6487;-1.1520908;0.08706397
1;6540;-2.2120695;0.0780821
1;6592;-3.2259183;-0.080664895
1;6645;-4.7315087;-0.36804682
1;6700;-6.3447065;-0.8474365
1;6752;-7.0374055;-0.63811177
1;6806;-6.7524858;-0.36393732
1;6859;-5.871634;-0.24660684
1;6913;-3.8326702;0.1795237
1;6967;-1.99989;0.13378099
1;7020;-0.36659577;0.2600684
1;7072;0.69898975;0.12738189
1;7124;0.7855729;-0.116178915
1;7177;0.5541479;-0.0910056
1;7229;0.13978812;-0.04327186
1;7282;0.16317773;0.1336638
1;7335;0.21249312;0.024926627
1;7388;-0.014609894;-0.47165668
1;7441;-1.3072249;-0.70523435
1;7494;-2.342509;-0.78026813
1;7548;-3.3813064;-0.84463596
1;7602;-3.5407705;-0.7995762
1;7654;-3.2452276;-0.57535464
1;7707;-2.031222;-0.22226797
1;7760;-0.9449562;-0.33418292
1;7813;-0.6070887;-0.3469706
1;7864;-0.806509;-0.5646004
1;7919;-1.1144947;-0.3265588
1;7972;-0.8652436;-0.16272388
1;8025;-0.35762215;-0.286217
1;8078;0.077811636;-0.35873333
1;8131;0.6470823;-0.36502773
1;8185;1.3581829;-0.44378656
1;8238;1.4694843;-0.017532596
1;8290;1.3034366;-0.2742812
1;8343;0.7082702;-0.28517115
1;8397;0.40959603;-0.16251238
1;8450;-0.7370452;-0.10358804
1;8503;-2.1154885;-0.04597592
1;8556;-3.5897264;-0.3448822
1;8608;-5.0439076;-0.40270784
1;8661;-6.4196243;-0.6804052
1;8715;-7.688835;-1.154197
1;8769;-8.610898;-1.6217774
1;8823;-8.621901;-1.7032527
1;8876;-8.8206;-1.5101494
1;8928;-8.8025465;-1.3968363
1;8979;-8.619178;-1.3044926
1;9032;-7.720349;-0.8121308
1;9085;-6.1003857;-0.500726
1;9138;-3.7409692;-0.10972596
1;9192;-2.0484767;-0.09992218
1;9243;-0.4929432;-0.03788439
1;9294;0.60230654;-0.00885546
1;9346;0.802694;-0.07251222
1;9399;-0.030475698;-0.44176134
1;9452;-1.3275298;-0.41201204
1;9504;-2.5295644;-0.5848133
1;9557;-2.7537892;-0.35485902
1;9609;-3.1665258;-0.1586951
1;9661;-3.3032658;0.077878974
1;9714;-2.1721325;0.3292152
1;9767;-1.1332273;0.48034534
1;9820;-0.34234384;0.026850337
1;9873;-0.0976181;-0.07307388
1;9926;0.44213444;-0.37439302
1;9978;0.9461584;-0.12330862
1;10030;1.7969396;-0.16228227
1;10082;2.309499;-0.29778066
1;10136;2.7329805;-0.38851056
1;10189;2.5359862;-0.43324375
1;10242;2.336402;-0.5125499
1;10294;1.35201;-0.33943564
1;10348;0.2775014;-0.29007778
1;10400;-0.88410103;0.056351844
1;10453;-1.5091028;0.16205639
1;10505;-1.4707239;0.22916245
1;10558;-1.1817541;0.21528956
1;10610;-0.49646002;0.06860997
1;10664;-0.66787547;-0.1720654
1;10717;-1.9311787;-0.67606664
1;10769;-3.4753394;-0.71752995
1;10820;-4.361158;-0.4087079
1;10873;-5.5785108;-0.6218416
1;10927;-4.176385;-0.26590776
1;10978;-0.24420857;-0.17812856
1;11031;-1.0833762;-1.0328586
1;11063;8.438364;2.741361
1;11063;8.438364;2.741361
