Round;Timestamp;AccX;AccY;AccZ;Acc Vector a;;;
7;03:36:14:329;-0.004669331;0.018668478;-7.99E-04;0.019260151;;;
7;03:36:14:339;0.8115613;-0.11333132;0.022881508;0.819755619;;;
7;03:36:14:349;0.75996864;0.31973398;-0.07116413;0.827554506;;;
7;03:36:14:360;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:371;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:380;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:391;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:402;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:411;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:421;2.8683224;-0.3755348;-0.2155428;2.900820182;;;
7;03:36:14:431;1.8119864;-0.6451929;-0.25671005;1.940481599;;;
7;03:36:14:442;1.8119864;-0.6451929;-0.25671005;1.940481599;;;
7;03:36:14:452;1.0282097;-0.9298724;-0.41222763;1.446308927;;;
7;03:36:14:462;-0.59479904;-0.6289762;-0.39873505;0.953093231;;;
7;03:36:14:472;-2.2839408;-0.20438462;0.018115044;2.293138956;;;
7;03:36:14:482;-3.5126705;0.21190313;0.46651745;3.549844448;;;
7;03:36:14:492;-3.8520932;0.39936587;-0.46954536;3.901100977;;;
7;03:36:14:502;-3.656283;0.29650837;-0.046194077;3.668576841;;;
7;03:36:14:512;-2.879058;-0.17651138;-0.0446167;2.884808767;;;
7;03:36:14:522;-2.3262305;-0.03394887;0.048582077;2.326985432;;;
7;03:36:14:533;-1.8412141;0.31997323;0.26246834;1.887151759;;;
7;03:36:14:543;-11.693339;-7.060702;1.4664516;13.73820184;;;
7;03:36:14:553;-14.127753;6.1117573;0.3150797;15.39630685;;;
7;03:36:14:563;-4.897234;6.299112;-0.17697716;7.980791635;;;
7;03:36:14:573;3.153727;0.48072934;-1.0456324;3.35714804;;;
7;03:36:14:584;6.338382;-2.4654741;-1.9397535;7.072219507;;;
7;03:36:14:593;7.1852646;-2.7768312;0.35589695;7.711386686;;;
7;03:36:14:603;5.786519;-1.0569252;0.39197826;5.895298407;;;
7;03:36:14:613;3.3957226;-0.5544052;-0.092473984;3.441925252;;;
7;03:36:14:623;1.5596998;-0.1370664;0.1482029;1.572709337;;;
7;03:36:14:633;0.4816153;0.043575794;-0.004020691;0.483599349;;;
7;03:36:14:643;0.17077178;-0.5014405;0.20364189;0.567517079;;;
7;03:36:14:654;0.48138246;-0.43945962;0.13992882;0.666658757;;;
7;03:36:14:664;0.660918;0.42223823;0.16557312;0.801568589;;;
7;03:36:14:674;0.33719826;0.25351468;-0.18166065;0.459317902;;;
7;03:36:14:684;0.5149249;0.3330563;0.17645168;0.638129561;;;
7;03:36:14:694;0.37363267;0.25112218;0.14882278;0.474143376;;;
7;03:36:14:705;0.1610001;0.32348084;0.08075142;0.370245436;;;
7;03:36:14:715;0.28969043;0.38136783;0.03395462;0.480119671;;;
7;03:36:14:725;0.5995017;0.20549548;-0.110741615;0.643346287;;;
7;03:36:14:736;0.41830984;0.04181326;0.018667221;0.420808663;;;
7;03:36:14:745;0.066497296;0.11006506;-0.015711784;0.129549481;;;
7;03:36:14:756;0.030213498;0.12635927;-0.035553932;0.134698194;;;
7;03:36:14:766;0.00118646;0.085764535;-0.020781517;0.088254375;;;
7;03:36:14:776;-0.014373727;0.08393452;-0.016625404;0.086764118;;;
7;03:36:14:786;0.003823914;0.059486173;-0.028623581;0.066125156;;;
7;03:36:14:797;0.01164104;-0.015558966;0.007730484;0.020913049;;;
7;03:36:14:807;0.009312831;-0.020108622;-0.024461746;0.033007008;;;
7;03:36:14:817;0.007450268;-0.031409785;0.003415108;0.032461423;;;
7;03:36:14:828;0.005960219;-0.009804942;0.002732277;0.011795186;;;
7;03:36:14:838;0.012429625;0.007478941;0.002185822;0.014669968;;;
7;03:36:14:848;0.025266588;0.021306043;0.001749039;0.033096934;;;
7;03:36:14:858;-0.002771057;0.04002917;0.00139904;0.040149354;;;
7;03:36:14:868;-0.009878293;0.024361892;-0.006542206;0.027090273;;;
7;03:36:14:878;-0.015564084;-0.003494822;-0.02055645;0.026019649;;;
7;03:36:14:888;-0.004789822;-0.002795856;-0.008784294;0.010388601;;;
7;03:36:14:898;0.003829591;-0.002236687;6.34E-04;0.004480038;;;
7;03:36:14:909;0.018386565;-0.01711224;0.01583004;0.029689808;;;
7;03:36:14:918;0.014709257;-0.013689794;0.005002976;0.020707546;;;
7;03:36:14:928;0.034751743;-0.010951836;-0.011321068;0.038154855;;;
7;03:36:14:938;-0.002844393;-0.008761469;-0.001395226;0.009316683;;;
7;03:36:14:948;-0.009936959;6.52E-04;-0.008777618;0.013274607;;;
7;03:36:14:959;-0.03859535;-0.007139631;0.008300781;0.040118303;;;
7;03:36:14:969;-0.099829294;0.047918417;-0.008682251;0.111074049;;;
7;03:36:14:979;0.06570403;2.75E-05;0.008377075;0.066235913;;;
7;03:36:14:990;0.029578894;-0.007639442;-0.008621216;0.031742675;;;
7;03:36:15:000;0.016001679;-0.013773002;-0.006896973;0.022210753;;;
7;03:36:15:010;0.028124228;0.011965936;-0.00551796;0.03105807;;;
7;03:36:15:020;0.03016083;0.001911305;0.018569946;0.035470715;;;
7;03:36:15:030;0.00114432;-0.006132402;-0.015789986;0.016977616;;;
7;03:36:15:041;-0.022068873;-0.004905921;0.002691269;0.022767218;;;
7;03:36:15:051;-0.0110595;0.004521653;-0.004406929;0.012734948;;;
7;03:36:15:061;-0.001186155;0.011278769;0.004136086;0.012071653;;;
7;03:36:15:072;-9.49E-04;0.001361571;0.00330925;0.003702089;;;
7;03:36:15:082;0.006902307;0.01641215;0.017970085;0.025296728;;;
7;03:36:15:092;0.028506182;0.005468274;0.006714821;0.029792503;;;
7;03:36:15:102;0.007482052;-0.003286827;-0.002289772;0.008486895;;;
7;03:36:15:112;-0.009337254;-0.010290906;-0.009493828;0.016829136;;;
7;03:36:15:122;-0.007469803;-0.01589417;0.007727623;0.019186943;;;
7;03:36:15:133;-0.013637289;0.002607554;0.021505356;0.025597956;;;
7;03:36:15:144;-0.010909833;-0.0055754;-0.00578022;0.013546973;;;
7;03:36:15:155;-0.001066424;0.003201127;-0.012286186;0.012741069;;;
7;03:36:15:165;-0.008514583;0.002560899;-0.002167702;0.00915179;;;
7;03:36:15:174;0.008511215;0.002048716;-0.009395599;0.012841936;;;
7;03:36:15:185;0.006808966;0.001638971;0.007806778;0.010487804;;;
7;03:36:15:195;0.005447179;-0.006350268;0.013906479;0.016229227;;;
7;03:36:15:205;-0.003303699;-0.012741663;-0.004198074;0.013816231;;;
7;03:36:15:215;0.005018488;-0.010193329;0.011964798;0.016499865;;;
7;03:36:15:225;-0.003646649;-4.93E-04;0.009572029;0.010255001;;;
7;03:36:15:235;-0.010578766;-3.95E-04;-0.0153265;0.018627066;;;
7;03:36:15:245;-0.008463018;0.007345781;-0.004599571;0.012113596;;;
7;03:36:15:255;8.91E-04;0.013538072;-0.003679276;0.014057396;;;
7;03:36:15:265;0.0082317;-0.011255395;-0.011548996;0.018105913;;;
7;03:36:15:275;0.014246814;0.006318577;-0.001577377;0.015664745;;;
7;03:36:15:285;-0.003925443;0.005054861;-0.001261711;0.006523238;;;
7;03:36:15:295;-0.003140353;0.004043892;-0.016332626;0.017116353;;;
7;03:36:15:305;-0.002512284;0.003235117;0.002256393;0.004676415;;;
7;03:36:15:315;-0.002009824;0.010249542;-0.005856514;0.011974609;;;
7;03:36:15:325;-0.001607858;0.008199634;-0.004685402;0.00957978;;;
7;03:36:15:335;-0.001286283;0.006559709;0.003912926;0.007745663;;;
7;03:36:15:346;-0.001029022;-0.010075122;0.003129959;0.010600171;;;
7;03:36:15:356;-8.23E-04;-0.015721545;0.0254879;0.029957933;;;
7;03:36:15:367;0.007002875;0.002745658;0.005067825;0.009069826;;;
7;03:36:15:377;0.0056023;-0.005464919;0.00405407;0.008813999;;;
7;03:36:15:387;0.004481837;0.010950955;-0.004418373;0.01263061;;;
7;03:36:15:397;0.003585473;0.001099318;-0.011196137;0.011807523;;;
7;03:36:15:407;-0.004793063;8.79E-04;-0.008956909;0.01019672;;;
7;03:36:15:417;-0.011495896;7.04E-04;0.00815773;0.014113794;;;
7;03:36:15:428;-0.001535274;-0.007098597;0.006525993;0.009764002;;;
7;03:36:15:438;-0.001228221;0.009644015;-0.017763138;0.020249559;;;
7;03:36:15:449;-9.83E-04;0.007715212;-0.014210701;0.016199814;;;
7;03:36:15:459;0.006875381;-0.001489274;0.003953934;0.008069845;;;
7;03:36:15:469;0.005500302;-0.008852862;0.003163338;0.010891886;;;
7;03:36:15:480;0.012061693;0.008240601;0.017853737;0.023068329;;;
7;03:36:15:490;-0.004538827;6.77E-04;-0.003896713;0.006020283;;;
7;03:36:15:500;-0.003631063;5.42E-04;-0.010779381;0.01138741;;;
7;03:36:15:510;-0.002904847;-0.007228088;-0.008624077;0.011621449;;;
7;03:36:15:520;-0.002323873;0.001878977;-0.014560699;0.014864216;;;
7;03:36:15:531;-0.009520546;0.00916463;0.011336327;0.017411017;;;
7;03:36:15:541;4.50E-05;-0.007991187;0.009069443;0.01208784;;;
7;03:36:15:551;3.60E-05;0.001268491;-0.008067131;0.008166331;;;
7;03:36:15:562;0.007690251;0.001014791;0.008869171;0.011782698;;;
7;03:36:15:573;0.006152198;-0.006849613;-0.008227348;0.012347307;;;
7;03:36:15:584;-0.002739683;0.002181754;0.001079559;0.003664882;;;
7;03:36:15:593;-0.002191745;0.009406852;8.64E-04;0.009697378;;;
7;03:36:15:604;-0.001753397;0.007525483;6.91E-04;0.007757922;;;
7;03:36:15:615;-0.001402713;-0.001641057;5.53E-04;0.002228593;;;
7;03:36:15:624;-0.001122169;-0.001312845;4.43E-04;0.001782873;;;
7;03:36:15:635;-8.98E-04;-0.001050275;-0.007308006;0.00743747;;;
7;03:36:15:646;-7.18E-04;-0.008501664;0.024799347;0.026225974;;;
7;03:36:15:657;-4.60E-04;0.008349536;0.005145073;0.009818237;;;
7;03:36:15:668;-3.68E-04;-0.016304709;-0.003545761;0.016689852;;;
7;03:36:15:678;-0.023278505;-0.013043769;-0.002836227;0.026834173;;;
7;03:36:15:688;-0.026284248;0.012549324;-0.017591476;0.034026566;;;
7;03:36:15:699;-0.02868884;0.002378017;-0.006411552;0.029492585;;;
7;03:36:15:708;-0.06891975;0.032548197;0.01785469;0.078282225;;;
7;03:36:15:718;-0.10110447;-0.004607223;-0.01636219;0.102523471;;;
7;03:36:15:729;0.011053771;-0.01900867;0.002233505;0.022102126;;;
7;03:36:15:740;0.001181569;-0.015206937;0.001787186;0.015357118;;;
7;03:36:15:749;0.016268145;-0.042811327;-0.006232262;0.046220162;;;
7;03:36:15:760;-0.017631263;-0.02658762;0.010336876;0.033535264;;;
7;03:36:15:770;-0.1137038;-0.044254437;-0.007053375;0.122216039;;;
7;03:36:15:782;-0.19056185;-0.058387883;-0.020965576;0.200405875;;;
7;03:36:15:792;-0.5125374;-0.16163199;-0.116371155;0.549874283;;;
7;03:36:15:802;-0.66285765;-0.24422728;-0.001159668;0.706419538;;;
7;03:36:15:813;-2.6368542;-0.71712327;0.5554781;2.788516122;;;
7;03:36:15:824;-2.377634;0.6827784;-0.6741886;2.563954104;;;
7;03:36:15:835;-1.8178315;0.58453;-0.29418468;1.932027718;;;
7;03:36:15:844;-1.247406;0.44463965;-0.25833225;1.349244837;;;
7;03:36:15:855;-0.87534165;0.53192496;-0.21432686;1.04647176;;;
7;03:36:15:866;-0.5087373;0.6400605;-0.24041462;0.852226698;;;
7;03:36:15:875;-0.38400555;0.6346315;-0.26128483;0.786439596;;;
7;03:36:15:886;-0.39148045;0.39278352;0.0437994;0.55628608;;;
7;03:36:15:897;-0.47407484;-0.015215337;-0.1335125;0.49275151;;;
7;03:36:15:908;-0.20304656;-0.26499996;0.27626228;0.433328668;;;
7;03:36:15:918;0.3662026;-0.27329156;-0.3382759;0.568527249;;;
7;03:36:15:928;0.78329444;-0.3412164;-0.11739159;0.862414965;;;
7;03:36:15:939;1.2089056;-0.26531166;0.12826824;1.244305323;;;
7;03:36:15:949;1.0495117;-0.13149224;-0.11863804;1.064349584;;;
7;03:36:15:959;0.8166251;0.17827968;-0.1945095;0.858192358;;;
7;03:36:15:969;0.6992688;0.004717734;0.05891323;0.701762002;;;
7;03:36:15:979;0.3908633;0.1570031;0.33826637;0.540229805;;;
7;03:36:15:989;0.28970635;0.5163362;-0.005199432;0.592080983;;;
7;03:36:15:999;0.8906494;0.31347018;-0.14206505;0.954831082;;;
7;03:36:16:010;1.6931846;-0.009712994;0.37668037;1.734605654;;;
7;03:36:16:020;2.289244;-0.20696798;-0.3268938;2.321709107;;;
7;03:36:16:031;3.0955338;-0.32646474;-0.20788479;3.119635288;;;
7;03:36:16:042;3.556691;-0.8127959;0.025227547;3.648468606;;;
7;03:36:16:052;3.435284;-0.88008004;0.18873405;3.551244389;;;
7;03:36:16:062;3.0393622;-0.6580954;-0.002241135;3.10979363;;;
7;03:36:16:072;2.6383486;-0.3042944;0.036514282;2.656089509;;;
7;03:36:16:082;2.041726;-0.49626327;0.029211998;2.101374848;;;
7;03:36:16:093;1.4801521;-0.2514431;-0.02259922;1.501527406;;;
7;03:36:16:104;0.95427847;-0.024941206;-0.018079758;0.954775522;;;
7;03:36:16:115;0.19647598;0.17158318;-0.12172413;0.287854752;;;
7;03:36:16:125;-0.50170374;0.45138583;0.1477871;0.690866702;;;
7;03:36:16:134;-1.1368616;0.7058737;0.06459999;1.339733242;;;
7;03:36:16:145;-1.5029299;0.7520879;-0.0398674;1.681078171;;;
7;03:36:16:156;-1.424526;0.86215943;-0.008909225;1.665134353;;;
7;03:36:16:167;-2.5340037;0.1917336;0.031180382;2.541438379;;;
7;03:36:16:177;-1.9276043;-0.22968538;-0.044008255;1.941739029;;;
7;03:36:16:187;-1.5420835;-0.16076398;0.01842308;1.550550237;;;
7;03:36:16:196;-1.1034223;-0.02135095;0.007077217;1.103651514;;;
7;03:36:16:207;-0.71418595;-0.19329402;-0.032645226;0.740601019;;;
7;03:36:16:216;-0.73990065;-0.19294244;0.004529953;0.764656973;;;
7;03:36:16:226;-0.79877955;-0.13903105;0.003623962;0.810796823;;;
7;03:36:16:236;-0.730961;-0.07291762;-0.020085335;0.734863525;;;
7;03:36:16:247;-0.46984714;-0.08131843;-0.008406639;0.476906387;;;
7;03:36:16:257;-0.29160184;-0.04207041;-0.014387131;0.294972106;;;
7;03:36:16:268;-0.23328145;-0.079625;0.019136429;0.247237899;;;
7;03:36:16:279;-0.23259385;-0.07902289;-0.007675171;0.245771083;;;
7;03:36:16:288;-0.19373655;-0.070879765;0.00918293;0.206499686;;;
7;03:36:16:298;-0.124343455;-0.018396582;-3.15E-04;0.125697366;;;
7;03:36:16:309;-0.09181333;6.06E-04;-0.015574455;0.093126899;;;
7;03:36:16:318;-0.07345068;-0.007176943;-0.02012062;0.076494119;;;
7;03:36:16:330;-0.058760546;0.001919888;-0.008435249;0.05939395;;;
7;03:36:16:340;-0.047008447;0.016858801;0.008574486;0.05067085;;;
7;03:36:16:350;-0.03760677;0.005825596;0.006859779;0.038668633;;;
7;03:36:16:361;-0.024068333;-0.013126798;-0.007868767;0.028522184;;;
7;03:36:16:372;-0.026916102;-0.002839994;0.001366615;0.027099995;;;
7;03:36:16:382;-0.013871439;0.013050895;-0.006567955;0.020146482;;;
7;03:36:16:393;-0.003435701;0.018102162;0.010068893;0.020997022;;;
7;03:36:16:403;-0.010410003;0.006820284;-0.007267952;0.014412064;;;
7;03:36:16:414;-0.008327998;0.005456228;0.001847267;0.010126123;;;
7;03:36:16:425;-0.006662399;0.012026429;0.001478195;0.013827784;;;
7;03:36:16:436;-0.020652808;-0.013363194;0.001182556;0.024627462;;;
7;03:36:16:447;-0.016522244;-0.010690555;0.008607864;0.021479475;;;
7;03:36:16:458;-0.002912782;-0.012971111;0.005509377;0.014390526;;;
7;03:36:16:468;0.005331218;0.004946003;-0.018576622;0.019949329;;;
7;03:36:16:478;0.004264973;0.003956804;4.62E-04;0.005836039;;;
7;03:36:16:489;-0.004249468;0.003165444;0.008030891;0.009621499;;;
7;03:36:16:501;0.004261874;0.010193802;-0.001236916;0.011117874;;;
7;03:36:16:512;0.003409497;0.015816487;0.006671906;0.017501437;;;
7;03:36:16:523;-0.004933849;-0.010331146;-0.009985924;0.01519191;;;
7;03:36:16:534;0.003714368;-6.03E-04;-0.015649796;0.016095863;;;
7;03:36:16:545;0.002971493;-4.83E-04;-0.004858971;0.005715981;;;
7;03:36:16:556;0.001901761;-0.006438136;0.003019333;0.007360887;;;
7;03:36:16:567;0.001521409;0.010172382;0.002415657;0.010565389;;;
7;03:36:16:576;0.001217127;0.008137904;-0.013390541;0.015716662;;;
7;03:36:16:587;9.74E-04;-0.008812567;-0.003050804;0.009376398;;;
7;03:36:16:597;-0.006882481;6.11E-04;0.005220413;0.008659969;;;
7;03:36:16:608;-0.005505987;4.89E-04;0.011837959;0.01306493;;;
7;03:36:16:619;-0.004404791;-0.007270156;0.00947094;0.012726195;;;
7;03:36:16:631;0.004137613;-0.005816124;0.007576942;0.010409476;;;
7;03:36:16:642;0.003310092;0.003008546;-0.009261131;0.010284775;;;
7;03:36:16:653;0.002118461;0.011119206;0.018589973;0.02176492;;;
7;03:36:16:664;-0.005966678;-0.01408897;-4.51E-04;0.015306985;;;
7;03:36:16:673;-0.004773341;0.004051713;0.007300377;0.009617519;;;
7;03:36:16:684;-0.003818676;0.00324137;-0.001821518;0.005329793;;;
7;03:36:16:695;0.004606508;0.002593095;-0.009119034;0.010540438;;;
7;03:36:16:706;0.003685206;0.002074475;-0.007295609;0.00843268;;;
7;03:36:16:717;0.002948165;0.009321027;0.017148018;0.019738989;;;
7;03:36:16:728;-0.112563156;0.15302429;-0.00160408;0.189972284;;;
7;03:36:16:740;-0.005774617;-0.007825144;-0.001283646;0.009809527;;;
7;03:36:16:750;0.1639321;-0.17481193;-0.001027107;0.23965391;;;
7;03:36:16:760;0.016223997;-0.047912188;-0.016144753;0.053098481;;;
7;03:36:16:769;-0.010005131;0.007638916;-0.005254746;0.013640676;;;
7;03:36:16:780;-0.006403282;0.020211797;0.025751114;0.03335624;;;
7;03:36:16:791;-0.005122624;8.47E-04;-0.010045052;0.011307563;;;
7;03:36:16:800;-0.004098095;0.016000133;0.007287026;0.018052684;;;
7;03:36:16:811;-0.003278472;0.00513866;-0.001832008;0.006364782;;;
7;03:36:16:821;-0.01794567;-0.011211962;-0.001465797;0.021210934;;;
7;03:36:16:832;-0.006695084;-0.001308125;0.01415062;0.015709085;;;
7;03:36:16:842;0.002305381;0.006614948;0.003659248;0.007903317;;;
7;03:36:16:853;-0.013478585;0.005291959;-0.004734039;0.015234441;;;
7;03:36:16:862;0.004540026;0.004233567;-0.003787041;0.00727163;;;
7;03:36:16:872;0.003632024;0.003386853;-0.018352509;0.019012547;;;
7;03:36:16:883;0.002905622;-0.004951961;-0.022343636;0.023069517;;;
7;03:36:16:894;0.002324499;0.003699878;-0.002552033;0.005060164;;;
7;03:36:16:905;0.001859598;0.002959902;0.028604507;0.028817304;;;
7;03:36:16:915;0.00148768;0.002367921;0.00756073;0.00806132;;;
7;03:36:16:926;-0.006471299;-0.013428554;-0.009274483;0.01755619;;;
7;03:36:16:937;0.003519811;-0.002465121;0.003257752;0.00539248;;;
7;03:36:16:948;0.00281585;-0.001972098;0.017929077;0.018255684;;;
7;03:36:16:959;-0.005408764;-0.001577679;-9.79E-04;0.00571866;;;
7;03:36:16:970;0.003334433;-0.001262143;-0.008444786;0.009166562;;;
7;03:36:16:981;-0.004993901;-0.001009714;0.008566856;0.009967427;;;
7;03:36:16:991;0.003666326;0.006853676;-0.008469582;0.011495591;;;
7;03:36:17:002;0.002933063;-0.002178505;-0.006775856;0.007698114;;;
7;03:36:17:012;0.002346449;0.005918643;0.002241135;0.006749728;;;
7;03:36:17:022;0.009538606;0.012396358;0.017115593;0.023186164;;;
7;03:36:17:033;-3.06E-05;0.017578533;0.006031036;0.01858438;;;
7;03:36:17:042;-0.007685892;0.006401382;-0.010498047;0.014500332;;;
7;03:36:17:052;0.001512729;0.005121104;-0.016059875;0.016924351;;;
7;03:36:17:063;-0.020483904;-0.008980807;0.003511429;0.022640126;;;
7;03:36:17:072;-0.020483904;-0.008980807;0.003511429;0.022640126;;;
7;03:36:17:083;-8.51E-04;-0.01340916;-0.005414009;0.014485922;;;
7;03:36:17:094;0.006980337;-0.003065884;-0.011992455;0.01421069;;;
7;03:36:17:103;0.00558427;0.02053163;0.12831211;0.130064336;;;
7;03:36:17:114;0.00446742;0.001102412;-0.012271881;0.01310619;;;
7;03:36:17:124;-0.004087508;0.016204821;-0.048124313;0.050943631;;;
7;03:36:17:135;0.004391439;-0.01002048;-0.030838013;0.032721213;;;
7;03:36:17:144;0.00351315;-3.55E-04;0.013636589;0.014086333;;;
7;03:36:17:154;0.002810523;-2.84E-04;0.003248215;0.004304714;;;
7;03:36:17:164;0.002248421;-2.27E-04;-0.020385742;0.020510619;;;
7;03:36:17:175;0.001798742;-0.015504617;-0.016308784;0.022574433;;;
;;7.1852646;;;;;;
